# DISTANCE:     AVE_GOFR:        ERROR:
      1.8596     0.92089  0.00256218
     1.88525    0.974904  0.00229022
      1.9109     1.03156  0.00312509
     1.93655     1.07848    0.002458
      1.9622     1.12216  0.00194039
     1.98785     1.15715  0.00242818
      2.0135      1.1893  0.00250735
     2.03915      1.2176  0.00163729
      2.0648     1.24237  0.00279977
     2.09045      1.2605  0.00141574
      2.1161     1.27122  0.00165465
     2.14174     1.27413  0.00220254
     2.16739     1.26781  0.00255397
     2.19304      1.2509  0.00249421
     2.21869     1.22313  0.00254715
     2.24434     1.19463  0.00223082
     2.26999     1.15617  0.00289473
     2.29564     1.11268  0.00281649
     2.32129     1.07235  0.00243796
     2.34694     1.03165  0.00185365
     2.37259    0.993274  0.00197913
     2.39824    0.958119  0.00246464
     2.42389     0.92693  0.00170283
     2.44954    0.899621  0.00200241
     2.47519    0.874614  0.00130519
     2.50084    0.853938  0.00120566
     2.52649    0.842605  0.00174279
     2.55214    0.836902  0.00128275
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212 0.000119288 1.92736e-05
    0.961861  0.00889699  0.00025882
    0.987511   0.0962789  0.00114056
     1.01316    0.459375  0.00160083
     1.03881      1.1953  0.00304117
     1.06446     2.05828  0.00615043
     1.09011     2.71732  0.00394344
     1.11576     2.99826  0.00556956
     1.14141      2.9543  0.00335733
     1.16706     2.71874  0.00378715
     1.19271     2.41009  0.00449974
     1.21836     2.08136   0.0062385
     1.24401     1.79531  0.00676957
     1.26966     1.54981  0.00380244
     1.29531     1.33439  0.00429423
     1.32096     1.16672  0.00301122
     1.34661     1.02931  0.00372746
     1.37226    0.920599  0.00364591
     1.39791    0.826531  0.00267412
     1.42355    0.759714  0.00248719
      1.4492    0.704616  0.00328606
     1.47485    0.663939  0.00306409
      1.5005    0.631897  0.00331127
     1.52615    0.608558   0.0025443
      1.5518     0.59525  0.00255561
     1.57745     0.58934  0.00240717
      1.6031    0.588868  0.00260353
     1.62875    0.591355  0.00211473
      1.6544    0.602165  0.00218108
     1.68005    0.615872  0.00261867
      1.7057     0.64491   0.0025734
     1.73135    0.679435  0.00245021
       1.757    0.718941  0.00241718
     1.78265    0.762591  0.00244548
      1.8083    0.814233   0.0016461
     1.83395    0.866834   0.0016024
      1.8596    0.921048  0.00233416
     1.88525    0.975511  0.00216117
      1.9109     1.03231   0.0029293
     1.93655     1.07898  0.00228592
      1.9622     1.12159  0.00184559
     1.98785     1.15684   0.0022281
      2.0135     1.18816  0.00252511
     2.03915      1.2171  0.00156506
      2.0648     1.24158  0.00265397
     2.09045     1.25916  0.00181417
      2.1161     1.27028  0.00175351
     2.14174     1.27361  0.00206395
     2.16739     1.26903  0.00259526
     2.19304     1.25259   0.0027823
     2.21869     1.22411  0.00249557
     2.24434     1.19646  0.00267433
     2.26999     1.15687  0.00271577
     2.29564     1.11342  0.00265655
     2.32129     1.07313  0.00233821
     2.34694     1.03258  0.00190161
     2.37259    0.993908  0.00189794
     2.39824    0.958619  0.00229082
     2.42389    0.926812  0.00155209
     2.44954    0.898937  0.00193373
     2.47519    0.874659   0.0011873
     2.50084    0.853896  0.00109678
     2.52649    0.842429  0.00159315
     2.55214    0.836145  0.00137169
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212 0.000129557 2.02188e-05
    0.961861  0.00875777 0.000272132
    0.987511   0.0966658  0.00110919
     1.01316    0.459332  0.00146801
     1.03881     1.19464  0.00285797
     1.06446     2.05619  0.00598077
     1.09011     2.71413     0.00473
     1.11576     2.99834  0.00510602
     1.14141     2.95663  0.00380077
     1.16706      2.7195   0.0035464
     1.19271     2.41112  0.00424217
     1.21836     2.08458  0.00649528
     1.24401     1.79685  0.00637775
     1.26966     1.54996   0.0034885
     1.29531     1.33407  0.00394792
     1.32096      1.1665   0.0027685
     1.34661     1.02877  0.00345597
     1.37226    0.919941  0.00340097
     1.39791    0.826561  0.00245144
     1.42355    0.759539  0.00228606
      1.4492    0.705096  0.00304714
     1.47485    0.664579  0.00287477
      1.5005    0.632181  0.00304749
     1.52615    0.609009  0.00237184
      1.5518    0.595359  0.00234499
     1.57745    0.589328  0.00220661
      1.6031    0.588093  0.00249916
     1.62875    0.590503  0.00210326
      1.6544     0.60128  0.00217143
     1.68005    0.616034  0.00240549
      1.7057    0.644317   0.0024263
     1.73135    0.678156  0.00255835
       1.757    0.718839  0.00221791
     1.78265    0.762339  0.00225465
      1.8083    0.813133  0.00184044
     1.83395    0.866217  0.00158311
      1.8596    0.920045  0.00234536
     1.88525    0.976556  0.00221927
      1.9109     1.03224  0.00268616
     1.93655     1.07801  0.00229457
      1.9622      1.1216  0.00169187
     1.98785     1.15611  0.00215837
      2.0135     1.18863  0.00235858
     2.03915     1.21761  0.00151511
      2.0648      1.2423  0.00252946
     2.09045     1.25892  0.00167824
      2.1161     1.27002  0.00162602
     2.14174     1.27445  0.00205491
     2.16739     1.27014  0.00260554
     2.19304     1.25378  0.00279159
     2.21869     1.22477  0.00237496
     2.24434     1.19623  0.00246065
     2.26999     1.15657  0.00250579
     2.29564     1.11412  0.00252377
     2.32129     1.07451  0.00251917
     2.34694     1.03381  0.00210404
     2.37259    0.993553  0.00177257
     2.39824    0.958636  0.00209998
     2.42389    0.926647  0.00143148
     2.44954     0.89897  0.00177288
     2.47519    0.874302  0.00114078
     2.50084     0.85419  0.00104394
     2.52649    0.842108  0.00149241
     2.55214    0.835859  0.00128694
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212 0.000149239  2.6569e-05
    0.961861  0.00877705  0.00025188
    0.987511   0.0965078  0.00103507
     1.01316    0.460026  0.00151024
     1.03881     1.19469  0.00263865
     1.06446     2.05441  0.00578094
     1.09011      2.7123  0.00470526
     1.11576     2.99875  0.00472934
     1.14141     2.95679  0.00351156
     1.16706      2.7185  0.00341036
     1.19271     2.41288  0.00426671
     1.21836     2.08639  0.00624227
     1.24401     1.79673  0.00588813
     1.26966      1.5513  0.00346785
     1.29531     1.33321   0.0037364
     1.32096     1.16541   0.0027611
     1.34661     1.02763  0.00337502
     1.37226    0.920897  0.00327106
     1.39791    0.827852  0.00258017
     1.42355    0.760089  0.00217548
      1.4492    0.705877  0.00291114
     1.47485    0.664375  0.00266086
      1.5005    0.632214  0.00281325
     1.52615    0.608866  0.00219372
      1.5518    0.594907  0.00220772
     1.57745    0.589628  0.00205727
      1.6031    0.587502  0.00237576
     1.62875    0.590422  0.00194301
      1.6544    0.601021  0.00201976
     1.68005     0.61647  0.00225965
      1.7057    0.643715   0.0023132
     1.73135    0.677695  0.00240273
       1.757    0.717293   0.0025292
     1.78265    0.761254  0.00232766
      1.8083    0.812473  0.00181327
     1.83395    0.867038  0.00166053
      1.8596    0.920208  0.00217055
     1.88525    0.976562  0.00204856
      1.9109     1.03313  0.00262262
     1.93655     1.07867  0.00221211
      1.9622     1.12203  0.00161496
     1.98785     1.15594  0.00199882
      2.0135     1.18848   0.0021817
     2.03915     1.21707  0.00149065
      2.0648     1.24238  0.00233606
     2.09045      1.2591    0.001558
      2.1161     1.27114  0.00184789
     2.14174     1.27515  0.00201428
     2.16739     1.26999   0.0024093
     2.19304     1.25335  0.00261002
     2.21869     1.22506   0.0022097
     2.24434     1.19641   0.0022779
     2.26999     1.15773  0.00256573
     2.29564      1.1146   0.0023751
     2.32129     1.07403  0.00236994
     2.34694     1.03335  0.00199189
     2.37259    0.993264  0.00165969
     2.39824    0.958908  0.00195593
     2.42389    0.926922  0.00134735
     2.44954    0.898916  0.00163733
     2.47519    0.874541  0.00107783
     2.50084    0.853968 0.000987078
     2.52649    0.841629  0.00145246
     2.55214    0.835676  0.00120083
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212 0.000153736 2.50489e-05
    0.961861  0.00873475 0.000237413
    0.987511   0.0963948 0.000967288
     1.01316    0.460089   0.0014037
     1.03881     1.19551  0.00257232
     1.06446     2.05691  0.00588247
     1.09011     2.71249  0.00437295
     1.11576      2.9982  0.00442336
     1.14141     2.95851  0.00365878
     1.16706     2.72116  0.00407501
     1.19271      2.4138  0.00405873
     1.21836      2.0852  0.00590746
     1.24401     1.79498  0.00572204
     1.26966     1.54993   0.0034816
     1.29531     1.33297  0.00347746
     1.32096     1.16408  0.00286555
     1.34661     1.02559  0.00369947
     1.37226    0.918816  0.00363954
     1.39791    0.826841   0.0025861
     1.42355    0.759861  0.00203203
      1.4492    0.705855  0.00270329
     1.47485    0.664612  0.00248137
      1.5005    0.632864  0.00268633
     1.52615    0.609245  0.00206961
      1.5518    0.595279  0.00208108
     1.57745    0.590143  0.00197361
      1.6031    0.588391  0.00236633
     1.62875     0.59088  0.00185733
      1.6544    0.601991  0.00209529
     1.68005    0.617202  0.00221358
      1.7057    0.644706  0.00235088
     1.73135    0.677872  0.00223766
       1.757    0.717212  0.00234986
     1.78265    0.761394  0.00216562
      1.8083     0.81203  0.00173707
     1.83395    0.867021  0.00154201
      1.8596    0.920676  0.00206547
     1.88525    0.976311  0.00191755
      1.9109     1.03257  0.00249463
     1.93655     1.07869  0.00205419
      1.9622     1.12158  0.00156209
     1.98785     1.15607  0.00186024
      2.0135     1.18896  0.00207641
     2.03915     1.21663  0.00144766
      2.0648     1.24201  0.00219851
     2.09045      1.2595  0.00149765
      2.1161     1.27146  0.00174377
     2.14174     1.27535  0.00187999
     2.16739     1.26922  0.00235564
     2.19304     1.25325  0.00242548
     2.21869     1.22532  0.00206692
     2.24434     1.19576  0.00220722
     2.26999     1.15722  0.00243123
     2.29564     1.11405  0.00226699
     2.32129     1.07365  0.00223198
     2.34694     1.03221  0.00215019
     2.37259     0.99242  0.00174249
     2.39824    0.958624   0.0018368
     2.42389    0.926587    0.001292
     2.44954     0.89891  0.00152039
     2.47519    0.874413  0.00100844
     2.50084    0.854453  0.00102887
     2.52649    0.842013  0.00139853
     2.55214    0.835858  0.00112882
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212 0.000160232 2.42066e-05
    0.961861  0.00877648 0.000225222
    0.987511   0.0965046 0.000909014
     1.01316    0.459898   0.0013231
     1.03881     1.19491   0.0024682
     1.06446      2.0567  0.00549402
     1.09011     2.71108  0.00430444
     1.11576     2.99661  0.00440395
     1.14141     2.95764  0.00351633
     1.16706     2.72115  0.00380336
     1.19271     2.41396   0.0037912
     1.21836     2.08606   0.0055749
     1.24401     1.79548  0.00536222
     1.26966     1.54926  0.00331351
     1.29531      1.3331  0.00324823
     1.32096     1.16506   0.0028374
     1.34661     1.02626  0.00351292
     1.37226    0.918702   0.0033987
     1.39791    0.826737  0.00241578
     1.42355    0.760737  0.00207683
      1.4492    0.706033   0.0025289
     1.47485    0.664427  0.00232282
      1.5005    0.632361  0.00255388
     1.52615    0.609415  0.00193857
      1.5518    0.595698  0.00198413
     1.57745    0.590663  0.00190939
      1.6031    0.588832  0.00224937
     1.62875    0.591252  0.00177039
      1.6544    0.603166  0.00226124
     1.68005    0.617507  0.00208687
      1.7057    0.644721  0.00219419
     1.73135    0.678074  0.00209752
       1.757    0.716943  0.00220851
     1.78265    0.761299  0.00202332
      1.8083    0.811432  0.00172105
     1.83395    0.865913  0.00179356
      1.8596    0.920238  0.00197359
     1.88525    0.976205  0.00179263
      1.9109      1.0321  0.00237161
     1.93655     1.07813  0.00199224
      1.9622     1.12078  0.00164975
     1.98785     1.15594  0.00174042
      2.0135     1.18848  0.00199095
     2.03915     1.21643  0.00136435
      2.0648       1.242  0.00205195
     2.09045     1.25874  0.00157931
      2.1161     1.27175  0.00165117
     2.14174     1.27529  0.00175571
     2.16739     1.26883  0.00223177
     2.19304     1.25322  0.00226391
     2.21869     1.22586  0.00199864
     2.24434     1.19648  0.00217535
     2.26999      1.1575  0.00228518
     2.29564      1.1147  0.00220576
     2.32129     1.07413  0.00213483
     2.34694     1.03258  0.00203901
     2.37259    0.992634  0.00163948
     2.39824    0.958388  0.00172933
     2.42389    0.926447  0.00121339
     2.44954    0.899299  0.00146806
     2.47519    0.875224  0.00122469
     2.50084    0.854841  0.00103107
     2.52649     0.84338  0.00185655
     2.55214    0.836523  0.00123386
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212 0.000175118 2.68842e-05
    0.961861  0.00871672  0.00021893
    0.987511   0.0963838 0.000860185
     1.01316    0.459373  0.00134062
     1.03881     1.19441  0.00236538
     1.06446     2.05752  0.00521253
     1.09011     2.71039  0.00408986
     1.11576     2.99505  0.00439716
     1.14141     2.95578  0.00375687
     1.16706     2.72092   0.0035725
     1.19271     2.41309  0.00365109
     1.21836     2.08479  0.00536853
     1.24401     1.79499  0.00504953
     1.26966     1.54908  0.00311136
     1.29531     1.33376  0.00311117
     1.32096     1.16596  0.00279781
     1.34661     1.02629  0.00329356
     1.37226    0.918833   0.0031888
     1.39791    0.827183  0.00230549
     1.42355    0.760661  0.00194841
      1.4492    0.706738  0.00246717
     1.47485    0.665107  0.00227503
      1.5005    0.632961  0.00246373
     1.52615    0.610113  0.00193903
      1.5518    0.596902  0.00219517
     1.57745    0.592032  0.00222703
      1.6031     0.58975   0.0022883
     1.62875    0.592076  0.00184167
      1.6544     0.60354  0.00215069
     1.68005    0.617133  0.00198968
      1.7057    0.644551  0.00206362
     1.73135    0.677993  0.00196799
       1.757    0.716477  0.00211895
     1.78265    0.760968  0.00192377
      1.8083    0.811366  0.00161473
     1.83395    0.865691  0.00169517
      1.8596    0.919236  0.00208941
     1.88525    0.975307  0.00189202
      1.9109     1.03047  0.00272473
     1.93655     1.07737   0.0020071
      1.9622     1.12008  0.00168955
     1.98785     1.15548  0.00169215
      2.0135     1.18768  0.00202114
     2.03915     1.21626  0.00129063
      2.0648     1.24153  0.00197673
     2.09045     1.25935  0.00159642
      2.1161     1.27228  0.00162935
     2.14174     1.27621  0.00187453
     2.16739     1.26861  0.00210231
     2.19304     1.25336  0.00212684
     2.21869     1.22565  0.00188434
     2.24434     1.19548  0.00225704
     2.26999     1.15832   0.0022827
     2.29564     1.11566  0.00226854
     2.32129      1.0747  0.00207623
     2.34694     1.03354  0.00212487
     2.37259    0.993468  0.00173592
     2.39824    0.958451  0.00162239
     2.42389    0.926342  0.00114213
     2.44954    0.899259  0.00137686
     2.47519    0.875543  0.00118891
     2.50084    0.855099 0.000998329
     2.52649    0.843869  0.00180382
     2.55214    0.836856  0.00120072
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212  0.00018647 2.75955e-05
    0.961861  0.00873628 0.000206924
    0.987511    0.096548 0.000825109
     1.01316    0.458854  0.00135841
     1.03881     1.19391  0.00227711
     1.06446     2.05731  0.00491039
     1.09011     2.71065  0.00385765
     1.11576     2.99783  0.00493828
     1.14141     2.95503  0.00360929
     1.16706     2.72126  0.00337846
     1.19271     2.41447  0.00368591
     1.21836     2.08394  0.00511958
     1.24401     1.79467  0.00476254
     1.26966      1.5491  0.00292839
     1.29531     1.33419  0.00295713
     1.32096     1.16573  0.00264214
     1.34661     1.02608  0.00310695
     1.37226    0.917602  0.00323009
     1.39791    0.826892  0.00218813
     1.42355     0.76042  0.00184869
      1.4492    0.706773  0.00232229
     1.47485     0.66525  0.00214568
      1.5005    0.632996  0.00231904
     1.52615    0.610736  0.00192245
      1.5518    0.597269  0.00209649
     1.57745    0.592144  0.00209888
      1.6031    0.589364  0.00218594
     1.62875    0.591617   0.0017898
      1.6544    0.603694  0.00202966
     1.68005    0.617192  0.00187352
      1.7057    0.643522  0.00218377
     1.73135    0.677152  0.00202391
       1.757    0.715917  0.00206714
     1.78265    0.760241  0.00194332
      1.8083    0.810932  0.00157719
     1.83395    0.865792  0.00159848
      1.8596    0.919269  0.00196677
     1.88525    0.975507  0.00179122
      1.9109     1.03023   0.0025755
     1.93655     1.07793  0.00196683
      1.9622     1.12141  0.00204734
     1.98785     1.15647  0.00186123
      2.0135      1.1887  0.00214273
     2.03915     1.21654  0.00124678
      2.0648     1.24154  0.00186046
     2.09045      1.2594  0.00150312
      2.1161     1.27263  0.00157148
     2.14174     1.27639  0.00177301
     2.16739     1.26924  0.00206959
     2.19304     1.25452  0.00229379
     2.21869     1.22544  0.00178508
     2.24434     1.19506   0.0021631
     2.26999     1.15697  0.00251697
     2.29564     1.11547   0.0021433
     2.32129      1.0741  0.00203832
     2.34694     1.03313  0.00203914
     2.37259    0.992804    0.001756
     2.39824    0.957874  0.00162633
     2.42389    0.925493  0.00135413
     2.44954    0.898776   0.0013779
     2.47519    0.875804  0.00114743
     2.50084    0.855637  0.00107474
     2.52649    0.844156  0.00172043
     2.55214    0.837011  0.00114007
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212 0.000179479 2.69335e-05
    0.961861  0.00871817  0.00019622
    0.987511   0.0962845 0.000820263
     1.01316    0.459312  0.00135802
     1.03881     1.19431  0.00218552
     1.06446     2.05859  0.00480298
     1.09011     2.71084  0.00364773
     1.11576     2.99764  0.00466744
     1.14141      2.9557  0.00347033
     1.16706     2.72011  0.00338347
     1.19271     2.41461  0.00348407
     1.21836     2.08577  0.00515049
     1.24401     1.79521  0.00452776
     1.26966     1.54929  0.00277201
     1.29531     1.33498   0.0028967
     1.32096     1.16585  0.00249798
     1.34661     1.02475  0.00320408
     1.37226    0.916985    0.003109
     1.39791    0.826588   0.0020876
     1.42355    0.759839  0.00183484
      1.4492    0.705279  0.00262994
     1.47485    0.663781  0.00247899
      1.5005    0.632346  0.00227945
     1.52615    0.610802   0.0018168
      1.5518    0.597209  0.00198089
     1.57745    0.592093  0.00198291
      1.6031    0.589074  0.00208363
     1.62875    0.591477   0.0016958
      1.6544    0.603548  0.00192213
     1.68005    0.617635  0.00182091
      1.7057    0.643944  0.00210287
     1.73135    0.677018  0.00191587
       1.757    0.716497  0.00203205
     1.78265    0.760767   0.0019053
      1.8083    0.811796  0.00171019
     1.83395    0.867101  0.00197407
      1.8596    0.920351  0.00213464
     1.88525    0.976019  0.00176347
      1.9109     1.03064  0.00246481
     1.93655     1.07814  0.00186773
      1.9622     1.12093  0.00198685
     1.98785     1.15612  0.00179134
      2.0135     1.18902  0.00204754
     2.03915     1.21645  0.00118127
      2.0648     1.24147  0.00175842
     2.09045     1.25895  0.00148363
      2.1161     1.27229   0.0015205
     2.14174     1.27659  0.00168534
     2.16739     1.26916  0.00195631
     2.19304     1.25379  0.00227786
     2.21869     1.22488  0.00177399
     2.24434     1.19456   0.0021017
     2.26999     1.15671  0.00239001
     2.29564     1.11549  0.00202439
     2.32129     1.07409  0.00192514
     2.34694     1.03306  0.00192698
     2.37259    0.992803  0.00165845
     2.39824     0.95813  0.00155596
     2.42389    0.925292  0.00129375
     2.44954     0.89821  0.00141266
     2.47519    0.875417  0.00114717
     2.50084    0.855719  0.00101815
     2.52649     0.84416  0.00162485
     2.55214    0.836952  0.00107825
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212 0.000173224 2.62323e-05
    0.961861  0.00864353 0.000199583
    0.987511   0.0962428 0.000778151
     1.01316    0.458717   0.0014109
     1.03881     1.19323  0.00232213
     1.06446      2.0576  0.00465269
     1.09011     2.71106   0.0034625
     1.11576     2.99907  0.00463473
     1.14141     2.95681  0.00345942
     1.16706     2.72168  0.00355399
     1.19271     2.41479  0.00330493
     1.21836     2.08619  0.00489636
     1.24401     1.79496  0.00429618
     1.26966     1.54721  0.00331695
     1.29531     1.33336  0.00316264
     1.32096     1.16609  0.00237851
     1.34661     1.02556  0.00313615
     1.37226    0.916806  0.00295052
     1.39791    0.826779  0.00198646
     1.42355    0.759432  0.00178297
      1.4492    0.705091  0.00249824
     1.47485    0.663256  0.00240348
      1.5005    0.632242  0.00216183
     1.52615    0.611249  0.00177523
      1.5518    0.597508  0.00189915
     1.57745    0.592299   0.0018892
      1.6031    0.589776  0.00208893
     1.62875    0.591728  0.00162499
      1.6544    0.603722  0.00182881
     1.68005    0.618276  0.00183445
      1.7057      0.6442  0.00200769
     1.73135    0.676925  0.00181729
       1.757    0.716132  0.00195754
     1.78265    0.760608  0.00181161
      1.8083     0.81177  0.00162038
     1.83395     0.86701  0.00187228
      1.8596    0.920501  0.00202752
     1.88525    0.975569  0.00172726
      1.9109     1.03053  0.00233742
     1.93655     1.07823  0.00177181
      1.9622     1.12077  0.00188935
     1.98785     1.15613  0.00169709
      2.0135     1.18924  0.00195199
     2.03915     1.21655   0.0011234
      2.0648     1.24148  0.00166591
     2.09045     1.25831  0.00153871
      2.1161     1.27179  0.00151977
     2.14174     1.27594  0.00171856
     2.16739     1.26872  0.00190086
     2.19304      1.2538  0.00215798
     2.21869     1.22487  0.00168064
     2.24434     1.19481  0.00200635
     2.26999     1.15705  0.00228818
     2.29564     1.11557  0.00191937
     2.32129     1.07415  0.00182486
     2.34694     1.03313  0.00182684
     2.37259    0.992851  0.00157186
     2.39824    0.957868  0.00149588
     2.42389    0.925242  0.00122662
     2.44954    0.898645  0.00140351
     2.47519    0.876076  0.00126204
     2.50084    0.855826 0.000970161
     2.52649     0.84391  0.00155844
     2.55214    0.837234  0.00105765
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212 0.000172358  2.4935e-05
    0.961861   0.0086163 0.000191453
