0.50 20 -0.975816 -0.971544 0.00100416
0.65 20 -0.914268 -0.913463 0.000857724
0.80 20 -0.844748 -0.848054 0.000609954
0.95 20 -0.780224 -0.782886 0.000345072
1.10 20 -0.719744 -0.721396 0.00040438
1.25 20 -0.662368 -0.665068 0.00035763
1.40 20 -0.60956 -0.613629 0.000387306
1.55 20 -0.565708 -0.568279 0.000315331
1.70 20 -0.525692 -0.528303 0.000285821
1.85 20 -0.492168 -0.493303 0.000259575
2.00 20 -0.46122 -0.462036 0.000258952
