0.50 20 0.306963 0.346023 0.00703304
0.65 20 0.442559 0.425909 0.00443682
0.80 20 0.417414 0.436914 0.00308486
0.95 20 0.427007 0.424691 0.00165883
1.10 20 0.392381 0.395598 0.00133839
1.25 20 0.352343 0.357476 0.00125671
1.40 20 0.310142 0.3165 0.000759725
1.55 20 0.275634 0.281682 0.0006518
1.70 20 0.247572 0.249722 0.00049581
1.85 20 0.217915 0.22146 0.0005924
2.00 20 0.193199 0.197322 0.000571816
