0.50 20 79.7875 76.6379 1.00487
0.65 20 33.1376 32.7392 0.652821
0.80 20 14.1444 15.0808 0.267167
0.95 20 8.06921 8.46949 0.0828757
1.10 20 5.36948 5.57503 0.0484462
1.25 20 3.84369 3.97785 0.0250732
1.40 20 2.9157 2.96236 0.0156475
1.55 20 2.35628 2.32879 0.0122733
1.70 20 1.88983 1.88496 0.00713505
1.85 20 1.59891 1.5848 0.00550777
2.00 20 1.34769 1.34944 0.00387706
