# DISTANCE:     AVE_GOFR:        ERROR:
     1.98785     1.13692   0.0085564
      2.0135     1.16719   0.0055901
     2.03915      1.1914  0.00480616
      2.0648     1.20922  0.00678396
     2.09045     1.22429  0.00608489
      2.1161     1.21166   0.0113698
     2.14174     1.19577  0.00706356
     2.16739     1.17367  0.00412934
     2.19304     1.15664   0.0111666
     2.21869     1.13954   0.0100998
     2.24434     1.10703  0.00695659
     2.26999     1.07558  0.00880336
     2.29564     1.05325  0.00512347
     2.32129     1.02712  0.00755589
     2.34694    0.999004  0.00829429
     2.37259    0.973975  0.00279524
     2.39824    0.964078  0.00352399
     2.42389    0.938751  0.00551045
     2.44954    0.927577  0.00612542
     2.47519    0.920288  0.00653899
     2.50084    0.912059  0.00312247
     2.52649    0.906175  0.00575465
     2.55214    0.899525  0.00529363
