# x	|psi(x)|^2
-0.747288	0.778494
0.847942	0.913727
0.847942	0.913727
-1.10784	0.954818
1.20007	0.852164
1.20007	0.852164
1.20007	0.852164
1.20007	0.852164
0.440078	0.302478
0.440078	0.302478
-1.62139	0.213417
-1.62139	0.213417
-1.62139	0.213417
0.99596	1.00063
0.99596	1.00063
-1.40902	0.512141
-1.40902	0.512141
1.01811	0.999269
1.01811	0.999269
0.161696	0.0976627
0.115769	0.085424
-0.168867	0.100009
1.82617	0.0652062
1.82617	0.0652062
1.37614	0.56785
0.109513	0.0841101
-1.28969	0.714894
0.432949	0.293901
0.432949	0.293901
0.432949	0.293901
-0.0770291	0.078554
0.00555199	0.0732897
0.00555199	0.0732897
0.00555199	0.0732897
-1.36468	0.587474
-1.36468	0.587474
-1.36468	0.587474
-1.36468	0.587474
-1.36468	0.587474
-1.36468	0.587474
-1.36468	0.587474
0.215145	0.118257
-0.146026	0.0929565
0.0455114	0.0750927
0.0455114	0.0750927
1.72138	0.124739
1.64087	0.193423
1.64087	0.193423
1.32731	0.651494
1.32731	0.651494
-1.07994	0.975108
-0.749657	0.78214
1.55501	0.291673
1.55501	0.291673
1.55501	0.291673
1.55501	0.291673
-0.93641	0.985054
-0.93641	0.985054
-0.93641	0.985054
-0.93641	0.985054
-0.93641	0.985054
1.23395	0.803463
-1.15373	0.909981
-1.09698	0.963378
0.0497871	0.0754549
1.09038	0.968167
1.09038	0.968167
1.09038	0.968167
-1.2194	0.824948
-1.2095	0.839091
-1.2095	0.839091
-1.2095	0.839091
-1.2095	0.839091
-1.2095	0.839091
0.557782	0.468001
0.580117	0.503585
0.580117	0.503585
1.39778	0.531052
-0.969574	0.997157
-0.969574	0.997157
1.42498	0.485574
1.21138	0.836436
1.21138	0.836436
-1.00946	1.00026
-1.00946	1.00026
-1.00946	1.00026
-1.00946	1.00026
-1.00946	1.00026
-1.00946	1.00026
-1.00946	1.00026
1.44949	0.445687
1.36703	0.583445
1.36703	0.583445
1.36703	0.583445
1.15381	0.90989
0.67109	0.654799
0.67109	0.654799
0.956102	0.993268
0.956102	0.993268
0.956102	0.993268
0.956102	0.993268
0.956102	0.993268
0.956102	0.993268
0.956102	0.993268
0.956102	0.993268
0.956102	0.993268
0.956102	0.993268
-1.36181	0.592385
-1.41081	0.509146
-1.41081	0.509146
-1.41081	0.509146
-1.09045	0.968117
-1.09045	0.968117
-1.09045	0.968117
-1.09045	0.968117
-1.09045	0.968117
-1.09045	0.968117
-0.119822	0.0863187
-0.577831	0.499899
-0.577831	0.499899
-0.297939	0.166107
-1.6217	0.213094
-1.6217	0.213094
-1.6217	0.213094
-1.6217	0.213094
-1.6217	0.213094
-1.5206	0.338207
-0.732588	0.755522
-0.732588	0.755522
-0.732588	0.755522
-0.732588	0.755522
1.41217	0.506862
-1.10258	0.959066
-1.10258	0.959066
-0.842663	0.907866
-0.842663	0.907866
-1.2724	0.743237
1.35376	0.606201
1.35376	0.606201
1.35376	0.606201
1.35376	0.606201
-1.21186	0.835766
-0.641591	0.605282
-0.641591	0.605282
-0.641591	0.605282
-0.641591	0.605282
-1.44572	0.451742
-1.44572	0.451742
-1.44572	0.451742
-0.965013	0.995999
-0.965013	0.995999
-0.965013	0.995999
-0.965013	0.995999
1.13623	0.928664
-0.891246	0.95532
0.743747	0.773014
0.743747	0.773014
-0.932084	0.982853
1.54142	0.309586
1.76002	0.0992101
1.97543	0.0222398
1.97543	0.0222398
1.97543	0.0222398
1.97543	0.0222398
0.510636	0.396713
-0.352167	0.209578
-0.352167	0.209578
1.42025	0.493414
1.42025	0.493414
1.42025	0.493414
1.42025	0.493414
0.758163	0.795089
0.758163	0.795089
0.58854	0.517245
0.58854	0.517245
0.58854	0.517245
0.58854	0.517245
0.58854	0.517245
0.58854	0.517245
0.58854	0.517245
0.58854	0.517245
0.175671	0.10235
-0.861621	0.928146
-0.861621	0.928146
-0.861621	0.928146
-0.369396	0.225569
0.13541	0.0900861
-0.54992	0.455725
-0.54992	0.455725
-0.54992	0.455725
-0.54992	0.455725
0.921369	0.9768
-0.795004	0.8482
1.56741	0.27587
-0.423352	0.282641
-1.55912	0.286369
0.752142	0.785946
0.752142	0.785946
0.752142	0.785946
0.752142	0.785946
0.752142	0.785946
0.752142	0.785946
-1.70662	0.135709
-1.70662	0.135709
-1.56186	0.282876
1.08585	0.971276
1.08585	0.971276
1.08585	0.971276
1.08585	0.971276
1.08585	0.971276
-0.562814	0.47593
-0.562814	0.47593
-0.562814	0.47593
-0.562814	0.47593
-0.562814	0.47593
-0.326975	0.188109
-0.326975	0.188109
-0.326975	0.188109
1.21151	0.836261
1.21151	0.836261
1.21151	0.836261
1.21151	0.836261
1.21151	0.836261
0.347859	0.205747
-1.11842	0.945696
-1.11842	0.945696
-1.11842	0.945696
-1.11842	0.945696
-1.82878	0.0640859
-1.18728	0.869227
-1.18728	0.869227
-1.18728	0.869227
-1.18728	0.869227
-1.03744	0.994904
-1.03744	0.994904
-0.895291	0.958577
-0.895291	0.958577
-0.895291	0.958577
-0.895291	0.958577
-0.895291	0.958577
-0.895291	0.958577
-0.895291	0.958577
-0.895291	0.958577
-0.895291	0.958577
0.836462	0.900777
0.836462	0.900777
0.836462	0.900777
0.805381	0.86215
0.805381	0.86215
0.805381	0.86215
0.805381	0.86215
0.805381	0.86215
-0.785304	0.834733
-0.785304	0.834733
-0.990332	1.00035
-0.990332	1.00035
-0.990332	1.00035
-0.990332	1.00035
-0.990332	1.00035
-1.20707	0.842491
-1.20707	0.842491
-1.20707	0.842491
-1.20707	0.842491
-1.20707	0.842491
0.734885	0.759149
0.734885	0.759149
0.734885	0.759149
0.734885	0.759149
0.734885	0.759149
0.734885	0.759149
0.734885	0.759149
-1.32932	0.648068
-0.551992	0.458946
-0.551992	0.458946
-0.551992	0.458946
-1.0414	0.993645
-0.567767	0.483785
-0.567767	0.483785
-1.42779	0.48095
-1.48078	0.396704
0.0370548	0.0744737
-0.675624	0.662382
-0.675624	0.662382
-0.675624	0.662382
-0.675624	0.662382
-0.675624	0.662382
-0.675624	0.662382
-1.55276	0.294592
0.994114	1.00056
0.994114	1.00056
0.994114	1.00056
0.994114	1.00056
0.994114	1.00056
-1.0817	0.973991
-1.0817	0.973991
-0.838705	0.903366
-0.872748	0.939023
-0.872748	0.939023
-0.872748	0.939023
-0.872748	0.939023
-0.872748	0.939023
-0.872748	0.939023
-0.872748	0.939023
0.69076	0.687585
0.69076	0.687585
-0.974138	0.998151
0.826998	0.889546
0.826998	0.889546
0.826998	0.889546
0.826998	0.889546
0.826998	0.889546
0.826998	0.889546
0.826998	0.889546
0.826998	0.889546
0.826998	0.889546
-1.0442	0.992684
-1.02585	0.997874
-1.02585	0.997874
-1.02585	0.997874
-1.02585	0.997874
-1.02585	0.997874
-1.42153	0.491279
-1.42153	0.491279
-1.42153	0.491279
-1.42153	0.491279
-1.42153	0.491279
-1.42153	0.491279
1.1253	0.939365
1.1253	0.939365
0.834479	0.898464
0.834479	0.898464
0.834479	0.898464
0.834479	0.898464
-0.840079	0.904938
-1.21858	0.826142
-1.21858	0.826142
-1.21858	0.826142
-1.21858	0.826142
-0.862467	0.929
-1.9948	0.0190922
-0.71648	0.729743
0.61274	0.557066
0.61274	0.557066
0.569738	0.486926
0.569738	0.486926
0.569738	0.486926
0.569738	0.486926
0.569738	0.486926
0.569738	0.486926
0.569738	0.486926
0.569738	0.486926
0.569738	0.486926
0.569738	0.486926
0.569738	0.486926
-0.545682	0.449166
-0.545682	0.449166
-0.545682	0.449166
-0.545682	0.449166
0.946602	0.989677
1.32559	0.654438
1.32559	0.654438
1.43208	0.473909
-0.926865	0.980011
-0.926865	0.980011
-0.926865	0.980011
-0.926865	0.980011
-0.926865	0.980011
-0.926865	0.980011
-0.926865	0.980011
-0.926865	0.980011
-1.28455	0.723391
-1.28455	0.723391
-1.2219	0.821318
-0.532997	0.429802
0.711381	0.721471
0.711381	0.721471
0.711381	0.721471
0.711381	0.721471
1.47725	0.402097
1.47725	0.402097
1.47725	0.402097
1.47725	0.402097
1.47725	0.402097
1.47725	0.402097
1.07976	0.975218
1.07976	0.975218
1.01362	0.999859
-0.985723	0.999937
-0.985723	0.999937
-0.985723	0.999937
-0.985723	0.999937
-0.985723	0.999937
-0.985723	0.999937
-0.850947	0.916991
1.66861	0.167268
-0.769661	0.812213
-0.769661	0.812213
-0.386593	0.242606
-1.05833	0.986897
-1.05833	0.986897
-1.05833	0.986897
-1.05833	0.986897
-1.05833	0.986897
-1.05833	0.986897
-1.05833	0.986897
-1.05833	0.986897
0.966635	0.99643
0.966635	0.99643
0.966635	0.99643
1.27728	0.735305
1.27728	0.735305
1.27728	0.735305
1.27728	0.735305
-0.696544	0.697151
-0.696544	0.697151
-1.30507	0.689207
-1.30507	0.689207
-1.30507	0.689207
-1.30507	0.689207
-1.30507	0.689207
-1.30507	0.689207
0.0475181	0.0752586
1.20678	0.842897
1.77861	0.0884825
1.27559	0.738058
1.27559	0.738058
1.27559	0.738058
1.2018	0.849791
1.2018	0.849791
1.2018	0.849791
-1.08947	0.968808
-1.08947	0.968808
-1.08947	0.968808
-1.04587	0.992079
-1.04587	0.992079
-1.04587	0.992079
-1.24507	0.786509
-0.97452	0.998227
-0.97452	0.998227
-0.97452	0.998227
-0.97452	0.998227
-0.97452	0.998227
-0.714601	0.726701
-0.714601	0.726701
-0.714601	0.726701
-1.19126	0.864011
-1.19126	0.864011
-1.19126	0.864011
0.864627	0.931161
1.12051	0.943809
1.12051	0.943809
1.12051	0.943809
1.05474	0.988513
-1.49264	0.378788
-1.49264	0.378788
-1.49264	0.378788
0.434404	0.295636
0.434404	0.295636
-1.44716	0.449428
-1.44716	0.449428
-0.695017	0.694629
-0.862999	0.929536
-1.15563	0.907833
-1.15563	0.907833
-1.15563	0.907833
-1.15563	0.907833
-1.10774	0.954898
0.490398	0.368024
1.78618	0.0843885
0.667013	0.647967
1.14509	0.91944
1.14509	0.91944
1.14509	0.91944
1.14509	0.91944
1.14509	0.91944
0.255244	0.138816
1.69719	0.143085
1.69719	0.143085
-0.971558	0.997609
-0.971558	0.997609
0.941281	0.987362
0.941281	0.987362
0.941281	0.987362
0.941281	0.987362
-0.969636	0.997171
-0.969636	0.997171
0.735909	0.760762
0.735909	0.760762
0.735909	0.760762
1.08483	0.971956
1.08483	0.971956
-1.22869	0.811328
-1.32428	0.656666
-0.986064	0.999973
-0.986064	0.999973
-0.986064	0.999973
-0.986064	0.999973
-0.986064	0.999973
-0.986064	0.999973
-0.302161	0.169129
-0.302161	0.169129
-0.151445	0.0945199
-1.63583	0.198471
0.837508	0.901987
0.837508	0.901987
0.837508	0.901987
0.837508	0.901987
0.837508	0.901987
-1.22383	0.81849
-1.22383	0.81849
-1.3397	0.630319
-1.3397	0.630319
-0.781703	0.829633
-1.27296	0.742331
-1.27296	0.742331
-1.27296	0.742331
-1.25871	0.765191
-1.25871	0.765191
-1.25871	0.765191
-1.25871	0.765191
-1.25871	0.765191
-1.25871	0.765191
-1.25871	0.765191
-1.25871	0.765191
-1.25871	0.765191
-1.25871	0.765191
-1.46545	0.420392
-1.46545	0.420392
-1.46545	0.420392
-1.46545	0.420392
-1.46545	0.420392
0.758915	0.796223
0.834261	0.898209
-0.621051	0.570895
-0.621051	0.570895
-1.15931	0.903633
-1.28926	0.715613
-1.28926	0.715613
-1.28926	0.715613
-1.28926	0.715613
-1.28926	0.715613
-1.28926	0.715613
0.665077	0.644721
1.61984	0.215071
-0.507527	0.392224
-0.722952	0.740169
0.446046	0.309797
0.0259849	0.0738571
0.291537	0.161639
-0.252134	0.137052
-0.445392	0.308989
-0.445392	0.308989
-0.520699	0.411431
-1.02283	0.998474
-1.02283	0.998474
-1.02283	0.998474
-1.02283	0.998474
-1.02283	0.998474
-1.02959	0.997031
-1.02959	0.997031
-1.02959	0.997031
-1.02959	0.997031
0.378683	0.234636
0.378683	0.234636
0.378683	0.234636
0.378683	0.234636
0.378683	0.234636
0.924822	0.978844
0.924822	0.978844
0.924822	0.978844
1.41285	0.505722
0.911125	0.970223
0.911125	0.970223
0.911125	0.970223
0.911125	0.970223
-0.938968	0.986288
-0.938968	0.986288
0.952686	0.992057
-1.27029	0.746653
-1.27029	0.746653
-1.27029	0.746653
-1.27029	0.746653
-1.27029	0.746653
-1.27029	0.746653
-1.27029	0.746653
-1.02359	0.998331
-1.02359	0.998331
0.823539	0.885323
-1.18594	0.870972
-0.381702	0.237651
-0.668817	0.65099
1.39224	0.540444
1.39224	0.540444
0.696805	0.697581
0.696805	0.697581
0.696805	0.697581
0.696805	0.697581
1.33982	0.630112
1.92135	0.0335225
1.92135	0.0335225
0.642519	0.606839
-0.655704	0.628987
0.439149	0.301349
0.439149	0.301349
0.791393	0.843234
1.07872	0.975868
1.07872	0.975868
1.07872	0.975868
1.07872	0.975868
1.07872	0.975868
1.07872	0.975868
1.07872	0.975868
1.07872	0.975868
1.07872	0.975868
1.07872	0.975868
-0.566089	0.481119
1.10358	0.958276
1.28263	0.726544
1.28263	0.726544
1.28263	0.726544
1.28263	0.726544
0.701076	0.704616
0.701076	0.704616
0.701076	0.704616
0.701076	0.704616
-1.81896	0.0683712
0.480881	0.354977
-0.893862	0.957439
-0.542789	0.444715
0.396296	0.252694
-1.40111	0.52544
1.25037	0.778295
1.25037	0.778295
1.25037	0.778295
1.25037	0.778295
-0.906341	0.966891
-0.879665	0.945382
-0.879665	0.945382
-1.34264	0.625269
-1.34264	0.625269
0.713156	0.724357
0.954888	0.992848
0.243826	0.132482
0.243826	0.132482
0.158886	0.0967766
0.369368	0.225543
-0.107147	0.0836343
1.09839	0.962312
0.762308	0.801315
0.762308	0.801315
0.762308	0.801315
1.57432	0.267304
1.57432	0.267304
1.57432	0.267304
1.57432	0.267304
-0.679894	0.669514
-0.679894	0.669514
-0.679894	0.669514
0.636116	0.596095
-1.36272	0.590831
-0.292725	0.162458
-0.292725	0.162458
1.22486	0.816984
1.22486	0.816984
1.3868	0.549676
1.3868	0.549676
1.3868	0.549676
1.3868	0.549676
1.28016	0.730599
1.28016	0.730599
0.734515	0.758565
1.81178	0.0716489
1.81178	0.0716489
1.81178	0.0716489
1.81178	0.0716489
0.163647	0.0982887
-0.20735	0.11479
0.806728	0.863924
0.806728	0.863924
0.806728	0.863924
-1.18679	0.869867
-1.18679	0.869867
-1.35853	0.598018
-1.35853	0.598018
-1.35853	0.598018
-0.982133	0.999497
-0.982133	0.999497
-0.982133	0.999497
-0.982133	0.999497
-0.982133	0.999497
-0.982133	0.999497
0.593819	0.525864
0.593819	0.525864
0.593819	0.525864
0.593819	0.525864
-0.0877319	0.0801552
-0.0877319	0.0801552
-0.0877319	0.0801552
1.70051	0.140457
1.70051	0.140457
1.70051	0.140457
1.70051	0.140457
0.862012	0.928541
0.862012	0.928541
0.862012	0.928541
-1.57203	0.270127
-1.57203	0.270127
0.764528	0.804625
0.764528	0.804625
0.764528	0.804625
0.764528	0.804625
0.764528	0.804625
0.764528	0.804625
0.764528	0.804625
0.764528	0.804625
0.764528	0.804625
0.79309	0.845575
-1.09324	0.96613
-1.09324	0.96613
0.401461	0.258206
-0.610179	0.552818
-0.610179	0.552818
-0.31049	0.175264
-0.31049	0.175264
0.098171	0.0819323
1.36423	0.588243
1.36423	0.588243
1.36423	0.588243
1.36423	0.588243
1.36423	0.588243
1.10911	0.953762
1.10911	0.953762
0.506246	0.390383
-1.48154	0.395531
-1.48154	0.395531
-1.48154	0.395531
-1.48154	0.395531
-1.48154	0.395531
-0.534675	0.43234
-0.627206	0.581174
-1.02582	0.997882
1.5019	0.3651
1.5019	0.3651
1.5019	0.3651
1.5019	0.3651
1.5019	0.3651
1.13157	0.933319
1.13157	0.933319
1.13157	0.933319
1.13157	0.933319
-0.69952	0.702055
-0.818838	0.879481
-0.818838	0.879481
-0.818838	0.879481
-0.818838	0.879481
1.04844	0.99111
1.58237	0.257535
1.58237	0.257535
1.58237	0.257535
-0.691537	0.688873
-0.691537	0.688873
0.83575	0.899949
0.690472	0.687107
-1.3187	0.666167
-1.48732	0.386781
0.995658	1.00062
-0.65831	0.633363
-0.795349	0.848672
-0.795349	0.848672
-0.795349	0.848672
-1.64541	0.188964
-1.64541	0.188964
-1.43732	0.465342
-1.43732	0.465342
-1.43732	0.465342
-1.43732	0.465342
-1.43732	0.465342
-0.639691	0.602093
-0.639691	0.602093
-0.639691	0.602093
-0.639691	0.602093
-0.639691	0.602093
-0.639691	0.602093
0.4999	0.381337
-0.596792	0.530736
-0.596792	0.530736
0.781432	0.829248
1.07897	0.97571
1.07897	0.97571
1.07897	0.97571
1.07897	0.97571
-0.965615	0.996161
-0.965615	0.996161
-0.842947	0.908185
-0.842947	0.908185
-0.842947	0.908185
-0.842947	0.908185
-0.47963	0.353284
-0.47963	0.353284
-0.727077	0.746768
-0.727077	0.746768
-0.672429	0.65704
-1.26346	0.757634
-1.26346	0.757634
-1.26346	0.757634
-1.26346	0.757634
-1.26346	0.757634
-1.26346	0.757634
-1.26346	0.757634
-1.26346	0.757634
1.14157	0.923162
1.14157	0.923162
1.14157	0.923162
0.477608	0.350558
0.477608	0.350558
0.477608	0.350558
-1.5815	0.258576
-1.5815	0.258576
-1.5815	0.258576
1.00051	1.00067
0.527282	0.421214
0.527282	0.421214
0.874524	0.940685
0.874524	0.940685
0.874524	0.940685
0.874524	0.940685
0.874524	0.940685
0.874524	0.940685
1.33119	0.644871
1.33119	0.644871
1.33119	0.644871
1.33119	0.644871
1.33119	0.644871
-1.2768	0.736089
-1.2768	0.736089
-0.97647	0.998596
-0.987508	1.00012
1.44633	0.450754
0.875469	0.941561
0.875469	0.941561
-1.10679	0.95568
-1.10679	0.95568
-1.10679	0.95568
0.670879	0.654444
0.670879	0.654444
0.670879	0.654444
-1.28362	0.724922
-1.28362	0.724922
-1.28362	0.724922
0.832423	0.896044
0.832423	0.896044
-0.797467	0.851555
1.32046	0.663162
1.32046	0.663162
1.24607	0.784967
1.24607	0.784967
1.24607	0.784967
1.24607	0.784967
1.24607	0.784967
1.24607	0.784967
-0.91252	0.971163
0.939176	0.986386
-1.12027	0.944027
-1.12027	0.944027
-1.12027	0.944027
-1.37126	0.576203
-1.37126	0.576203
-1.37126	0.576203
-1.37126	0.576203
-1.37126	0.576203
-1.54783	0.301052
-1.54783	0.301052
-0.0711498	0.0777677
-1.91138	0.0360634
-1.60189	0.234782
-1.11876	0.94539
-1.11876	0.94539
-1.11876	0.94539
1.0238	0.998289
1.0238	0.998289
1.0238	0.998289
-0.349129	0.20687
-0.668483	0.650431
-0.668483	0.650431
-0.668483	0.650431
-0.668483	0.650431
-0.668483	0.650431
-0.668483	0.650431
1.16317	0.899135
-1.2362	0.80007
-1.2362	0.80007
-1.2362	0.80007
-1.2362	0.80007
-1.2362	0.80007
-1.2362	0.80007
-1.2362	0.80007
-1.2362	0.80007
-1.2362	0.80007
0.873518	0.939746
1.55385	0.293174
1.55385	0.293174
1.92039	0.0337609
1.16378	0.898424
-1.12313	0.941392
-1.12313	0.941392
0.965384	0.996099
0.965384	0.996099
0.965384	0.996099
0.965384	0.996099
0.965384	0.996099
0.965384	0.996099
0.965384	0.996099
-1.13223	0.93267
-1.13223	0.93267
1.10182	0.959663
1.10182	0.959663
1.10182	0.959663
0.580382	0.504013
0.580382	0.504013
0.580382	0.504013
-1.61165	0.223924
0.392446	0.248651
-0.83294	0.896655
-0.83294	0.896655
-1.59276	0.245254
-1.59276	0.245254
0.831176	0.894564
0.534333	0.431822
-0.384534	0.24051
0.537452	0.436556
0.537452	0.436556
1.42985	0.477569
1.42985	0.477569
-0.89918	0.961601
-0.89918	0.961601
-0.89918	0.961601
-0.89918	0.961601
-0.89918	0.961601
-1.09541	0.964545
-1.49751	0.371552
-1.08785	0.969923
-1.02722	0.997579
-1.02722	0.997579
-1.02722	0.997579
-1.02722	0.997579
-1.02722	0.997579
-0.576799	0.498238
-0.576799	0.498238
1.29058	0.713416
1.29058	0.713416
1.29058	0.713416
1.29058	0.713416
1.29058	0.713416
1.29058	0.713416
0.979404	0.999095
0.979404	0.999095
0.979404	0.999095
0.979404	0.999095
0.979404	0.999095
0.691048	0.688061
0.691048	0.688061
0.691048	0.688061
0.691048	0.688061
0.691048	0.688061
0.691048	0.688061
-0.480881	0.354977
-0.480881	0.354977
1.22217	0.820919
1.22217	0.820919
1.22217	0.820919
-0.693488	0.692102
-0.693488	0.692102
0.597367	0.531679
0.597367	0.531679
-0.508702	0.393917
1.22402	0.818222
1.22402	0.818222
1.22402	0.818222
1.22402	0.818222
1.22402	0.818222
-1.13108	0.933802
-1.1922	0.862758
-1.1922	0.862758
-1.1922	0.862758
-1.1922	0.862758
-1.1922	0.862758
-1.1922	0.862758
-1.1922	0.862758
-1.1922	0.862758
1.29352	0.708532
1.29352	0.708532
1.29352	0.708532
1.29352	0.708532
1.29352	0.708532
1.37203	0.574881
1.61143	0.224166
1.61143	0.224166
1.61143	0.224166
-0.089069	0.0803708
1.71162	0.131916
1.71162	0.131916
1.71162	0.131916
1.71162	0.131916
1.71162	0.131916
1.71162	0.131916
-0.669628	0.652349
-1.47267	0.409156
-1.47267	0.409156
-1.47267	0.409156
-1.47267	0.409156
-1.47267	0.409156
-1.47267	0.409156
-1.47267	0.409156
-1.57525	0.266168
-0.239804	0.130344
-1.53561	0.317423
-1.53561	0.317423
-1.53561	0.317423
-1.53561	0.317423
-1.53561	0.317423
-1.53859	0.313384
-1.53859	0.313384
0.619076	0.567603
1.92689	0.0321773
1.29003	0.714334
1.29003	0.714334
-1.10353	0.958313
-1.10353	0.958313
-1.10353	0.958313
-1.10353	0.958313
-1.10353	0.958313
-1.10353	0.958313
-1.10353	0.958313
0.766671	0.807803
0.766671	0.807803
0.766671	0.807803
0.766671	0.807803
1.43546	0.468374
0.677691	0.665837
0.677691	0.665837
0.677691	0.665837
-0.334494	0.194283
-0.992433	1.00048
-0.992433	1.00048
1.2769	0.735931
1.2769	0.735931
0.743595	0.772778
