# x	|psi(x)|^2
0.0524293	3.95626
-0.0536356	3.95424
-0.0536356	3.95424
-0.0536356	3.95424
-0.0536356	3.95424
-0.198284	3.4179
-0.198284	3.4179
-0.198284	3.4179
0.185067	3.48789
0.185067	3.48789
0.339997	2.5191
0.339997	2.5191
0.339997	2.5191
0.269876	2.98907
-0.441627	1.83337
-0.441627	1.83337
-0.390487	2.17358
-0.478777	1.59901
-0.478777	1.59901
-0.446322	1.80306
-0.446322	1.80306
0.485017	1.561
0.705268	0.546993
0.795418	0.318395
0.795418	0.318395
0.795418	0.318395
0.721443	0.498761
0.393139	2.15558
0.393139	2.15558
0.393139	2.15558
0.214262	3.32896
0.214262	3.32896
-0.591911	0.984974
-0.591911	0.984974
-0.591911	0.984974
-0.591911	0.984974
0.113766	3.79819
0.113766	3.79819
0.113766	3.79819
-0.413878	2.016
-0.413878	2.016
-0.413878	2.016
-0.413878	2.016
0.0460267	3.96625
0.0460267	3.96625
0.0460267	3.96625
0.0460267	3.96625
0.0460267	3.96625
-0.65534	0.717785
-0.400938	2.10284
0.125876	3.75435
-0.152183	3.64609
-0.152183	3.64609
-0.152183	3.64609
0.31232	2.70775
-0.0952273	3.85751
-0.0952273	3.85751
0.0439243	3.96925
0.0439243	3.96925
0.95328	0.105538
0.95328	0.105538
0.95328	0.105538
0.95328	0.105538
-0.00926342	3.99863
-0.0406018	3.97371
-0.0406018	3.97371
-0.0406018	3.97371
-0.0406018	3.97371
-0.0406018	3.97371
0.071818	3.91832
-0.26366	3.02899
-0.558268	1.14986
-0.558268	1.14986
0.514206	1.38911
0.115353	3.79266
0.115353	3.79266
0.115353	3.79266
0.115353	3.79266
0.115353	3.79266
-0.425475	1.93901
