# x	|psi(x)|^2
-0.865692	1.89056
0.0271929	3.99704
-0.423658	3.3428
-0.207166	3.83196
-0.653565	2.60947
-0.160098	3.89878
0.286599	3.68458
0.286599	3.68458
0.286599	3.68458
0.838551	1.98006
0.15145	3.9093
-0.76923	2.21351
-1.11443	1.15529
-0.822519	2.0335
-0.822519	2.0335
0.000697473	4
0.000697473	4
-0.645981	2.63532
-0.645981	2.63532
-0.645981	2.63532
-0.0904165	3.96743
0.880847	1.84117
0.961711	1.5863
-0.221896	3.80782
0.33057	3.58593
0.33057	3.58593
0.33057	3.58593
0.185567	3.8646
0.185567	3.8646
-0.772449	2.20255
-0.772449	2.20255
-0.772449	2.20255
-0.772449	2.20255
0.178754	3.87421
0.143047	3.91898
-0.282928	3.69229
-0.282928	3.69229
-0.282928	3.69229
-0.282928	3.69229
0.70911	2.41925
0.70911	2.41925
0.70911	2.41925
0.70911	2.41925
0.768697	2.21533
0.327996	3.59201
0.327996	3.59201
0.327996	3.59201
0.327996	3.59201
0.240561	3.77509
-0.350532	3.5375
-0.350532	3.5375
-0.208392	3.83001
0.218342	3.81378
0.218342	3.81378
0.218342	3.81378
-0.430999	3.32189
-0.877445	1.85222
-0.877445	1.85222
-0.877445	1.85222
-0.877445	1.85222
-0.877445	1.85222
-0.877445	1.85222
-0.877445	1.85222
-0.626664	2.70091
-0.992776	1.49285
0.396048	3.41932
0.402102	3.40283
0.538073	2.99448
0.538073	2.99448
0.169481	3.88674
0.404143	3.39724
0.404143	3.39724
-0.0758195	3.97707
0.142462	3.91964
0.423831	3.34231
0.423831	3.34231
0.423831	3.34231
1.22314	0.896023
-0.184557	3.86605
-0.184557	3.86605
-0.72479	2.36546
0.458283	3.24226
0.725206	2.36404
0.725206	2.36404
0.725206	2.36404
-0.519284	3.05457
-0.519284	3.05457
-0.519284	3.05457
-0.519284	3.05457
-0.0437715	3.99234
-0.0437715	3.99234
-0.0437715	3.99234
0.00465324	3.99991
-0.170259	3.88571
-0.170259	3.88571
-0.363639	3.50455
-0.363639	3.50455
-0.363639	3.50455
0.451501	3.26233
0.451501	3.26233
0.451501	3.26233
-0.135561	3.92716
-0.135561	3.92716
0.251882	3.7541
0.332433	3.5815
0.332433	3.5815
0.332433	3.5815
-0.620105	2.72308
-0.620105	2.72308
-0.620105	2.72308
-0.528524	3.02514
0.121517	3.94137
0.090283	3.96753
0.326449	3.59565
0.14161	3.92059
0.0309289	3.99618
0.0309289	3.99618
0.0309289	3.99618
0.0309289	3.99618
0.0309289	3.99618
-0.0996037	3.96051
-0.0996037	3.96051
-0.0996037	3.96051
-0.0996037	3.96051
-0.101042	3.95937
-1.16265	1.03514
-1.42369	0.52697
-1.01465	1.42872
-1.57621	0.333492
-0.0373386	3.99443
0.341808	3.55894
0.00417128	3.99993
-0.0259969	3.9973
0.627863	2.69685
0.627863	2.69685
-0.173131	3.88188
-0.95211	1.61572
-0.087966	3.96917
-0.852406	1.93421
-0.852406	1.93421
-0.230415	3.79317
0.0833568	3.9723
1.39497	0.57141
-0.0709697	3.9799
-0.0709697	3.9799
-0.0709697	3.9799
-0.0709697	3.9799
-0.0709697	3.9799
-0.0709697	3.9799
-0.0709697	3.9799
-0.279488	3.69944
-0.279488	3.69944
1.16908	1.01974
1.16908	1.01974
0.341349	3.56005
0.341349	3.56005
0.118447	3.94427
0.791746	2.13706
0.00513962	3.99989
0.00513962	3.99989
0.00513962	3.99989
0.00513962	3.99989
-0.449012	3.26965
-0.449012	3.26965
-0.449012	3.26965
-0.449012	3.26965
0.0876088	3.96942
-0.403166	3.39992
-0.832211	2.00114
0.467998	3.21322
-0.852992	1.93228
-0.654424	2.60654
-0.183406	3.86769
0.55392	2.94311
-0.166946	3.89006
-0.166946	3.89006
-0.166946	3.89006
-0.166946	3.89006
-0.166946	3.89006
-0.111605	3.95049
0.648479	2.62681
0.648479	2.62681
0.612872	2.74747
0.832316	2.00079
-0.560319	2.9222
0.433832	3.31376
0.433832	3.31376
0.24654	3.76411
0.231539	3.79121
-0.685097	2.50161
-0.685097	2.50161
-0.685097	2.50161
-0.685097	2.50161
-0.00806749	3.99974
0.182326	3.86921
0.450459	3.2654
0.0288791	3.99667
0.0288791	3.99667
-0.345442	3.55006
-0.345442	3.55006
-0.345442	3.55006
-0.345442	3.55006
0.123763	3.9392
0.312397	3.62808
0.312397	3.62808
0.312397	3.62808
0.312397	3.62808
-0.537343	2.99684
-0.537343	2.99684
0.567105	2.89993
0.567105	2.89993
-0.199105	3.84453
0.0388036	3.99398
0.0388036	3.99398
-0.192512	3.85447
-0.192512	3.85447
-0.192512	3.85447
0.350089	3.5386
-0.636952	2.66602
-0.271946	3.71485
-0.629163	2.69244
-0.629163	2.69244
0.76259	2.23614
0.960941	1.58865
0.960941	1.58865
1.32236	0.696042
-0.00276389	3.99997
-0.496718	3.12541
-0.496718	3.12541
-0.496718	3.12541
-0.496718	3.12541
0.77082	2.2081
0.77082	2.2081
0.724199	2.36749
-0.058017	3.98656
-0.058017	3.98656
-0.0521948	3.98912
-0.0521948	3.98912
1.12225	1.13526
0.136929	3.9257
0.136929	3.9257
0.136929	3.9257
0.136929	3.9257
0.43912	3.2985
-0.0361409	3.99478
0.222634	3.80657
0.872432	1.86854
0.0163258	3.99893
0.289799	3.67779
0.88304	1.83406
1.51988	0.397027
0.971091	1.5578
0.722998	2.37161
0.722998	2.37161
-0.556727	2.93395
-0.195015	3.85073
-0.195015	3.85073
-0.195015	3.85073
-0.48734	3.15439
-0.72603	2.36121
-0.72603	2.36121
-0.0902284	3.96757
0.680451	2.51754
0.680451	2.51754
-0.419692	3.354
-0.975707	1.54387
-0.0695363	3.98071
1.18428	0.983902
0.238408	3.77899
1.14888	1.06862
1.03649	1.36612
1.03649	1.36612
0.9171	1.72499
0.214212	3.8206
0.214212	3.8206
-0.940505	1.6516
-0.45015	3.26631
0.087347	3.9696
0.087347	3.9696
0.0579629	3.98658
0.0579629	3.98658
0.19464	3.8513
0.19464	3.8513
0.19464	3.8513
0.19464	3.8513
0.337947	3.56829
0.337947	3.56829
0.337947	3.56829
0.204072	3.83684
0.204072	3.83684
0.591822	2.81804
0.591822	2.81804
0.479015	3.17987
0.100361	3.95991
0.100361	3.95991
-0.0301906	3.99636
0.732715	2.3383
-0.629162	2.69244
-0.629162	2.69244
-0.629162	2.69244
-0.629162	2.69244
-0.629162	2.69244
-0.629162	2.69244
0.826574	2.01994
0.83393	1.99542
-0.504522	3.10109
-0.403516	3.39896
-0.403516	3.39896
-0.403516	3.39896
-0.797764	2.11672
0.749347	2.28136
0.605791	2.77129
0.617776	2.73094
0.617776	2.73094
-0.865067	1.8926
-0.250684	3.75636
0.260355	3.73785
0.260355	3.73785
0.380341	3.46127
0.0175542	3.99877
-0.0496749	3.99014
-0.0496749	3.99014
-0.0496749	3.99014
-0.0496749	3.99014
-0.571835	2.88435
0.301744	3.65189
0.301744	3.65189
0.301744	3.65189
0.0947059	3.96428
0.0947059	3.96428
0.591206	2.82009
0.591206	2.82009
0.591206	2.82009
0.591206	2.82009
0.885911	1.82477
0.885911	1.82477
0.164149	3.89366
-0.478468	3.18153
-0.478468	3.18153
-0.478468	3.18153
-1.1809	0.991803
-1.1809	0.991803
-1.70619	0.217668
-1.13774	1.0962
0.387945	3.44111
-0.103793	3.95714
-1.02542	1.39768
-1.12807	1.12049
0.0550053	3.98792
0.232581	3.78937
0.684282	2.50441
0.684282	2.50441
-0.0401442	3.99356
-0.0401442	3.99356
-0.0401442	3.99356
-0.0401442	3.99356
-0.551536	2.95088
0.136184	3.9265
-1.38623	0.585477
-1.38623	0.585477
-0.601316	2.7863
-0.601316	2.7863
-0.601316	2.7863
0.198514	3.84544
-0.692084	2.47766
-0.141238	3.921
-0.756673	2.25633
0.677384	2.52804
0.677384	2.52804
0.677384	2.52804
0.677384	2.52804
0.430764	3.32256
-0.899736	1.78028
-0.239398	3.7772
-0.239398	3.7772
-0.239398	3.7772
0.0385653	3.99406
-0.581947	2.85089
0.327019	3.59431
0.327019	3.59431
0.327019	3.59431
0.327019	3.59431
0.327019	3.59431
0.327019	3.59431
0.327019	3.59431
-0.7916	2.13756
-0.7916	2.13756
-1.47981	0.447738
-2.36563	0.0148479
-1.12853	1.11932
-1.34435	0.656397
-1.14923	1.06775
-1.14923	1.06775
-0.688016	2.49161
-0.62927	2.69208
0.594681	2.8085
0.548365	2.96119
0.542224	2.98109
-0.618868	2.72726
0.803488	2.0974
-0.44776	3.27332
-0.44776	3.27332
-0.44776	3.27332
0.317882	3.61555
0.0216407	3.99813
-0.835697	1.98954
-0.835697	1.98954
-0.835697	1.98954
-0.946197	1.63396
-0.976407	1.54176
-0.213005	3.82257
-0.213005	3.82257
-0.213005	3.82257
-0.213005	3.82257
-0.213005	3.82257
-0.297044	3.66218
-0.124773	3.93821
1.2296	0.881945
0.6493	2.62401
0.692734	2.47543
-0.744044	2.2995
0.395447	3.42094
0.395447	3.42094
-0.619241	2.726
-0.588422	2.82937
-0.158123	3.90123
-0.170343	3.8856
-0.170343	3.8856
-0.170343	3.8856
0.751258	2.27483
-0.0835311	3.97219
0.061998	3.98465
0.061998	3.98465
-0.611105	2.75342
-0.329985	3.58732
-0.608186	2.76324
-0.608186	2.76324
-0.608186	2.76324
-0.608186	2.76324
0.158699	3.90052
-0.576918	2.86756
-0.576918	2.86756
-0.576918	2.86756
-1.29311	0.751375
-1.29311	0.751375
-1.25749	0.822851
0.0424454	3.9928
-0.977942	1.53714
-1.17976	0.99448
-1.17976	0.99448
-1.60487	0.30443
-1.99215	0.0755948
-1.33394	0.674954
-1.18759	0.976208
-0.876598	1.85497
-0.876598	1.85497
-0.117364	3.94528
0.471722	3.20199
-0.40598	3.39219
-0.40598	3.39219
-0.868413	1.88166
0.0580322	3.98655
0.276046	3.70652
0.276046	3.70652
0.276046	3.70652
0.276046	3.70652
0.382802	3.45477
0.382802	3.45477
0.382802	3.45477
-0.404914	3.39512
-0.404914	3.39512
-0.404914	3.39512
-0.404914	3.39512
-0.40814	3.38623
-0.109176	3.95261
-0.109176	3.95261
-0.717759	2.38958
0.641648	2.65006
0.843251	1.96447
0.756774	2.25599
-0.806909	2.08588
0.142055	3.92009
0.142055	3.92009
0.251716	3.75442
0.251716	3.75442
0.251716	3.75442
0.427137	3.33292
0.427137	3.33292
-0.920707	1.71359
-1.01179	1.43703
-1.01179	1.43703
-0.609087	2.76021
0.195708	3.84969
0.195708	3.84969
0.195708	3.84969
0.195708	3.84969
0.195708	3.84969
-0.413495	3.37136
-0.140909	3.92136
-0.0186072	3.99862
-1.31308	0.713277
0.0385193	3.99407
1.14275	1.08374
-0.203845	3.83719
-0.203845	3.83719
0.845538	1.9569
0.904296	1.76569
0.980337	1.52995
0.0196782	3.99845
-0.0550059	3.98792
-0.0550059	3.98792
0.0487127	3.99052
0.0487127	3.99052
0.365644	3.49943
-0.00927024	3.99966
1.24056	0.858386
1.24056	0.858386
-0.291203	3.67479
0.813499	2.06373
-0.273859	3.71098
-0.462437	3.22989
-0.891068	1.80813
-0.844495	1.96035
-0.844495	1.96035
0.68076	2.51648
-0.392419	3.42911
-0.392419	3.42911
-0.392419	3.42911
-0.549854	2.95635
0.766696	2.22214
-0.0383583	3.99412
-0.0994714	3.96062
-0.0994714	3.96062
-1.31618	0.70749
-1.31618	0.70749
-0.38647	3.44504
-0.155384	3.90458
0.760818	2.24218
0.587212	2.8334
0.380543	3.46074
-0.444396	3.28316
-0.444396	3.28316
-0.444396	3.28316
0.745941	2.29301
0.745941	2.29301
0.738311	2.31913
0.738311	2.31913
0.0154608	3.99904
0.0154608	3.99904
0.0154608	3.99904
0.56814	2.89652
-0.544106	2.975
-0.544106	2.975
-0.144242	3.91764
-0.144242	3.91764
-0.144242	3.91764
-0.144242	3.91764
-0.448549	3.27101
-0.670107	2.55295
-0.102342	3.95832
-0.102342	3.95832
-0.214813	3.81961
-0.455416	3.25077
-0.455416	3.25077
-0.52826	3.02598
-0.52826	3.02598
-0.52826	3.02598
-1.72304	0.205449
-1.72304	0.205449
-1.72304	0.205449
-1.72304	0.205449
-0.211862	3.82443
-0.278084	3.70233
-1.19611	0.956587
-1.19611	0.956587
-1.19611	0.956587
-0.836588	1.98658
-0.435008	3.31038
-0.435008	3.31038
-0.44544	3.28011
-0.464892	3.22254
-0.464892	3.22254
-0.346577	3.54727
-1.11079	1.16467
-2.20748	0.0306021
-2.20748	0.0306021
-2.20748	0.0306021
-2.20748	0.0306021
-2.20748	0.0306021
-2.20748	0.0306021
-1.2206	0.901607
-0.292903	3.67114
0.544575	2.97348
-0.513964	3.07141
-0.0874857	3.9695
-0.0874857	3.9695
0.833258	1.99766
-0.566845	2.90078
-0.566845	2.90078
-0.566845	2.90078
-1.90615	0.105705
-1.86491	0.123489
-1.81416	0.148838
-1.46766	0.464067
-1.46766	0.464067
-1.46766	0.464067
-1.46766	0.464067
-1.23599	0.86817
-0.641372	2.651
-0.641372	2.651
-0.641372	2.651
-0.641372	2.651
-0.0138141	3.99924
-0.138491	3.92401
-0.138491	3.92401
-0.138491	3.92401
0.00203696	3.99998
-0.504016	3.10267
-0.772194	2.20342
0.122642	3.94029
0.122642	3.94029
-0.212038	3.82414
0.81297	2.0655
-0.542653	2.9797
0.669864	2.55379
-0.0616215	3.98484
0.398743	3.412
0.398743	3.412
-1.04705	1.3364
-1.04705	1.3364
0.224857	3.80279
0.224857	3.80279
-0.450627	3.2649
-0.450627	3.2649
-1.12205	1.13575
-0.551715	2.95029
-0.761855	2.23864
-0.761855	2.23864
-0.653388	2.61008
0.635876	2.66967
0.404362	3.39664
0.404362	3.39664
0.404362	3.39664
0.499701	3.11613
-0.498762	3.11906
-0.498762	3.11906
-1.64058	0.271117
-1.43111	0.515928
0.0758957	3.97703
0.0758957	3.97703
-0.635608	2.67058
-0.635608	2.67058
-0.635608	2.67058
-0.635608	2.67058
-1.51419	0.403942
-0.912779	1.73868
-0.912779	1.73868
-0.912779	1.73868
-0.462871	3.22859
-0.184892	3.86557
-1.21504	0.913897
-0.685843	2.49906
-0.685843	2.49906
-0.685843	2.49906
-0.685843	2.49906
-0.685843	2.49906
0.53572	3.00206
0.53572	3.00206
0.53572	3.00206
0.53572	3.00206
-0.226533	3.79991
-0.226533	3.79991
-0.226533	3.79991
-0.226533	3.79991
-0.0113103	3.99949
0.322851	3.60406
0.322851	3.60406
0.322851	3.60406
0.0952455	3.96388
0.0952455	3.96388
-0.692261	2.47705
0.324824	3.59946
0.101047	3.95937
-0.49481	3.13133
-0.49481	3.13133
0.114899	3.94754
0.114899	3.94754
-0.322463	3.60497
-0.322463	3.60497
0.255043	3.74809
0.255043	3.74809
-0.236643	3.78216
0.128684	3.93431
0.128684	3.93431
0.128684	3.93431
-1.00403	1.45969
-1.47448	0.454846
-0.900952	1.77639
-0.900952	1.77639
-0.900952	1.77639
-0.590466	2.82256
-0.590466	2.82256
0.601894	2.78436
0.270576	3.71762
-0.208599	3.82968
-0.669093	2.55642
-0.669093	2.55642
0.51627	3.06412
0.51627	3.06412
0.51627	3.06412
0.742597	2.30446
0.742597	2.30446
0.758882	2.24879
1.07966	1.24686
1.27417	0.788829
-0.187043	3.86248
0.35889	3.51659
0.35889	3.51659
-0.0991882	3.96084
-0.0991882	3.96084
-0.281314	3.69565
0.205028	3.83534
0.205028	3.83534
0.225799	3.80117
0.311559	3.62997
1.00745	1.44968
1.00745	1.44968
1.00745	1.44968
1.00745	1.44968
0.367878	3.4937
0.367878	3.4937
-0.593367	2.81288
-0.0519592	3.98922
-0.600215	2.78998
0.583099	2.84707
0.583099	2.84707
0.429503	3.32617
-0.724717	2.36571
-0.724717	2.36571
-0.724717	2.36571
0.447989	3.27265
-0.936787	1.66317
-0.195746	3.84963
-0.195746	3.84963
-0.195746	3.84963
-0.195746	3.84963
-0.195746	3.84963
0.41577	3.36501
0.41577	3.36501
-0.980058	1.53078
-0.27435	3.70998
-0.27435	3.70998
-0.27435	3.70998
1.17249	1.01163
0.363972	3.5037
0.0139884	3.99922
0.160615	3.89813
0.981629	1.52607
0.146885	3.91462
-0.435486	3.309
0.179236	3.87354
0.179236	3.87354
0.179236	3.87354
0.179236	3.87354
0.179236	3.87354
0.179236	3.87354
-0.219634	3.81162
0.431488	3.32049
-0.509922	3.08414
-0.452804	3.25849
-0.452804	3.25849
0.329832	3.58768
-0.787126	2.15271
-0.787126	2.15271
-0.701224	2.44631
0.445614	3.2796
-0.858093	1.91548
0.308794	3.63621
0.308794	3.63621
-0.187083	3.86242
-0.151	3.90983
0.0666952	3.98225
0.0666952	3.98225
0.284369	3.68927
0.966318	1.57228
2.0594	0.0575644
1.4661	0.466195
1.4661	0.466195
0.0998378	3.96033
0.0998378	3.96033
-1.44228	0.499634
-0.707292	2.42549
-0.707292	2.42549
-0.507359	3.0922
-0.507359	3.0922
-1.51659	0.401016
-1.51659	0.401016
-0.787669	2.15087
-1.19307	0.963553
-0.988527	1.50548
-0.384054	3.45146
-0.384054	3.45146
0.204692	3.83587
0.204692	3.83587
-0.0740646	3.97812
-0.0740646	3.97812
0.237037	3.78145
0.482127	3.17037
-0.152498	3.90805
0.793163	2.13227
-0.125643	3.93735
-0.125643	3.93735
0.529702	3.02137
0.529702	3.02137
-1.0068	1.45156
0.0433961	3.99247
0.0433961	3.99247
-0.170767	3.88504
-0.342477	3.55731
-0.342477	3.55731
-0.342477	3.55731
0.263597	3.7315
0.263597	3.7315
-0.538271	2.99385
-0.538271	2.99385
0.764798	2.22861
1.45009	0.488478
1.5161	0.401608
1.45747	0.478102
1.45747	0.478102
1.39934	0.56447
0.72764	2.35569
0.72764	2.35569
0.72764	2.35569
1.43621	0.508442
1.43954	0.503595
0.906358	1.75911
-0.191179	3.85644
0.604499	2.77562
0.604499	2.77562
-0.4233	3.34381
0.516124	3.06458
0.516124	3.06458
-0.131493	3.93143
-0.131493	3.93143
0.393691	3.42569
0.393691	3.42569
0.654689	2.60564
0.375938	3.47281
1.1662	1.02662
1.1662	1.02662
-0.0506701	3.98974
-0.0506701	3.98974
-0.0506701	3.98974
-0.782068	2.16986
-0.749612	2.28046
-0.749612	2.28046
-0.749612	2.28046
0.814326	2.06095
0.814326	2.06095
0.814326	2.06095
0.814326	2.06095
-0.279577	3.69925
-0.573439	2.87905
0.373809	3.47836
1.45684	0.478989
0.403808	3.39816
0.403808	3.39816
0.453773	3.25562
0.808397	2.08087
0.949998	1.62222
1.42235	0.528988
0.256527	3.74525
1.75456	0.184114
0.799411	2.11116
0.0788809	3.97519
0.584504	2.8424
0.584504	2.8424
0.0142262	3.99919
0.0142262	3.99919
-0.37037	3.48727
-0.37037	3.48727
-0.931571	1.67945
-0.429648	3.32575
-0.429648	3.32575
-0.429648	3.32575
0.780639	2.17471
-0.748943	2.28275
-0.748943	2.28275
-0.748943	2.28275
-0.748943	2.28275
-0.748943	2.28275
0.712012	2.40929
-0.597185	2.80013
-0.936965	1.66261
0.350224	3.53827
0.607267	2.76633
0.483798	3.16526
-0.913036	1.73787
-1.08312	1.23757
-1.08312	1.23757
-1.08312	1.23757
-1.08312	1.23757
-1.08312	1.23757
-0.673168	2.54248
-1.2045	0.937515
-1.2045	0.937515
-1.2045	0.937515
-1.00983	1.44272
-0.422214	3.34688
-0.769136	2.21383
-0.769136	2.21383
-0.0664862	3.98236
-0.913345	1.73689
-1.24535	0.848233
-0.466882	3.21657
-0.00706935	3.9998
0.872286	1.86902
0.250645	3.75644
-0.891414	1.80701
0.291805	3.6735
0.0687611	3.98113
-0.221724	3.80811
-0.221724	3.80811
0.0409207	3.99331
0.0116515	3.99946
0.0116515	3.99946
0.611898	2.75076
0.853403	1.93092
0.853403	1.93092
0.364047	3.50351
0.364047	3.50351
0.382423	3.45578
0.382423	3.45578
-0.743769	2.30045
-0.774515	2.19552
0.436371	3.30645
0.436371	3.30645
0.436371	3.30645
0.436371	3.30645
0.436371	3.30645
0.436371	3.30645
0.191587	3.85584
0.529793	3.02108
0.529793	3.02108
0.863129	1.89895
-0.618318	2.72912
-1.566	0.344366
-0.410865	3.37868
-0.289787	3.67781
-0.492179	3.13947
0.315147	3.62182
-0.434995	3.31042
0.268153	3.72247
-0.0412349	3.9932
-0.217617	3.81499
0.792366	2.13497
0.210506	3.82662
-0.353093	3.53114
-0.300494	3.65464
-0.300494	3.65464
-0.64395	2.64223
-1.30114	0.735885
-0.778443	2.18217
-1.0078	1.44864
-1.0078	1.44864
-1.0078	1.44864
-1.16309	1.03408
-1.16309	1.03408
-0.991137	1.49772
-0.991137	1.49772
-0.991137	1.49772
-0.803695	2.09671
-1.19012	0.970353
-1.19012	0.970353
-1.26392	0.809619
-1.26392	0.809619
-0.42421	3.34123
0.39723	3.41611
-0.174155	3.8805
-0.174155	3.8805
-0.174155	3.8805
-0.540458	2.98679
-0.540458	2.98679
-0.231907	3.79056
-0.243807	3.76916
-0.243807	3.76916
-0.243807	3.76916
0.42028	3.35234
0.42028	3.35234
0.136347	3.92633
0.103843	3.9571
0.585602	2.83875
0.585602	2.83875
0.211849	3.82445
0.211849	3.82445
-0.201589	3.84071
-0.201589	3.84071
-0.812724	2.06633
-0.812724	2.06633
0.37577	3.47325
0.37577	3.47325
0.37577	3.47325
0.37577	3.47325
0.387172	3.44317
-0.120092	3.94273
0.225472	3.80173
0.225472	3.80173
-0.540568	2.98644
0.185614	3.86454
-0.181352	3.87059
-0.800417	2.10776
-0.849124	1.94504
-0.69732	2.4597
0.159029	3.90011
0.10976	3.9521
0.10976	3.9521
0.10976	3.9521
-0.0719648	3.97934
0.566591	2.90162
-0.530829	3.01776
-1.62714	0.283286
-0.599582	2.7921
-0.599582	2.7921
0.640717	2.65322
0.640717	2.65322
0.640717	2.65322
0.640717	2.65322
0.29677	3.66278
1.65316	0.26011
0.652626	2.61267
-0.828829	2.01242
-0.828829	2.01242
-0.778917	2.18056
-0.777009	2.18705
0.262702	3.73326
0.262702	3.73326
0.232277	3.78991
0.232277	3.78991
-0.994646	1.48732
-0.633792	2.67675
-1.32375	0.693493
-1.32375	0.693493
-1.32375	0.693493
-1.31492	0.70983
-0.874737	1.86103
-0.510395	3.08266
-0.510395	3.08266
-0.647562	2.62993
-0.839303	1.97756
