0	 	26
26	 	13
13	 	10
10	 	19
19	 	8
8	 	15
15	 	24
24	 	30
30	 	29
29	 	4
4	 	11
11	 	31
31	 	5
5	 	27
27	 	25
25	 	28
28	 	18
18	 	6
6	 	16
16	 	20
20	 	32
32	 	33
33	 	9
9	 	7
7	 	3
3	 	22
22	 	12
12	 	14
14	 	21
21	 	1
1	 	2
2	 	23
23	 	17
