0.50 20 0.368877 0.326214 0.00683975
0.65 20 0.452437 0.433622 0.00418153
0.80 20 0.453288 0.444832 0.00249117
0.95 20 0.437661 0.429917 0.00178992
1.10 20 0.405673 0.398171 0.00106957
1.25 20 0.361691 0.357878 0.00121765
1.40 20 0.319921 0.316276 0.000771246
1.55 20 0.288997 0.282241 0.00078471
1.70 20 0.249574 0.248355 0.000661799
1.85 20 0.223612 0.22128 0.000469283
2.00 20 0.198116 0.197029 0.000518494
