0.50 20 -0.970856 -0.974118 0.000853581
0.65 20 -0.912124 -0.913227 0.000819231
0.80 20 -0.84944 -0.849078 0.000387753
0.95 20 -0.78084 -0.782498 0.0003759
1.10 20 -0.720564 -0.720836 0.000301072
1.25 20 -0.663424 -0.664279 0.00021258
1.40 20 -0.610936 -0.612798 0.000311659
1.55 20 -0.566724 -0.568313 0.000336384
1.70 20 -0.529512 -0.528314 0.000318083
1.85 20 -0.492924 -0.493459 0.000234289
2.00 20 -0.461924 -0.462378 0.000238208
