0.50 20 0.910924 0.896027 0.00876215
0.65 20 0.538888 0.530916 0.00936236
0.80 20 0.286318 0.284656 0.0064853
0.95 20 0.192324 0.170228 0.0037904
1.10 20 0.105642 0.112017 0.00274595
1.25 20 0.083728 0.0752793 0.00154965
1.40 20 0.058002 0.0582108 0.00116174
1.55 20 0.04582 0.0459447 0.00107299
1.70 20 0.034732 0.0384351 0.00091017
1.85 20 0.027106 0.0302682 0.00108349
2.00 20 0.026288 0.0280416 0.000908252
