0.50 20 76.4382 79.0266 0.820027
0.65 20 32.2203 32.6234 0.543367
0.80 20 15.6869 15.4091 0.142724
0.95 20 8.58327 8.71958 0.0745114
1.10 20 5.68211 5.60969 0.0317384
1.25 20 4.03348 3.98253 0.0180671
1.40 20 2.83635 2.9262 0.0128125
1.55 20 2.38338 2.35024 0.00855504
1.70 20 1.91558 1.89742 0.00584119
1.85 20 1.615 1.60005 0.00408207
2.00 20 1.38667 1.35971 0.00451927
