1	15.4166	15.4166	0
2	14.7541	15.0853	0.331264
3	14.1114	14.7607	0.37679
4	15.3652	14.9118	0.306315
5	15.7028	15.07	0.285171
6	15.5163	15.1444	0.244432
7	14.8566	15.1033	0.210635
8	15.16	15.1104	0.182553
9	14.1915	15.0083	0.19064
10	14.5041	14.9578	0.17781
11	14.6924	14.9337	0.162636
12	14.8616	14.9277	0.148587
13	14.1411	14.8672	0.149475
14	15.1398	14.8867	0.13975
15	15.9899	14.9602	0.149449
16	16.9717	15.0859	0.18801
17	15.1871	15.0919	0.176705
18	14.1178	15.0378	0.175168
19	14.525	15.0108	0.167876
20	15.8728	15.0539	0.16499
21	14.9518	15.049	0.157012
22	15.385	15.0643	0.150482
23	14.2943	15.0308	0.147637
24	15.921	15.0679	0.146137
25	14.0176	15.0259	0.14633
26	13.9655	14.9851	0.146386
27	16.0671	15.0252	0.14645
28	16.07	15.0625	0.145973
29	14.1085	15.0296	0.14464
30	14.7662	15.0208	0.140011
31	15.554	15.038	0.136507
32	15.6421	15.0569	0.133513
33	15.0139	15.0556	0.129411
34	14.2367	15.0315	0.127836
35	14.6536	15.0207	0.124599
36	14.5693	15.0082	0.121736
37	14.6871	14.9995	0.118717
38	15.0738	15.0014	0.115568
39	13.5026	14.963	0.118945
40	15.9868	14.9886	0.118725
41	13.7244	14.9578	0.119829
42	14.9468	14.9575	0.116941
43	14.3894	14.9443	0.114951
44	14.1231	14.9256	0.113848
45	15.6852	14.9425	0.112562
46	14.8491	14.9405	0.110107
47	14.6547	14.9344	0.10791
48	15.4157	14.9444	0.106113
49	15.9354	14.9647	0.105874
50	15.0966	14.9673	0.103769
51	14.9649	14.9673	0.101714
52	14.1602	14.9517	0.100939
53	13.7525	14.9291	0.101568
54	15.2971	14.9359	0.0999025
55	15.2574	14.9418	0.0982434
56	15.1324	14.9452	0.0965331
57	14.7432	14.9416	0.0948906
58	14.8641	14.9403	0.0932498
59	13.9489	14.9235	0.0931833
60	15.013	14.925	0.0916292
61	14.6546	14.9205	0.0902235
62	14.4932	14.9137	0.0890236
63	15.7244	14.9265	0.0885394
64	14.5671	14.9209	0.0873258
65	15.2438	14.9259	0.0861152
66	14.6555	14.9218	0.0848993
67	14.4623	14.9149	0.0839032
68	14.9859	14.916	0.0826668
69	15.0811	14.9184	0.081495
70	15.1388	14.9215	0.0803841
71	14.9806	14.9223	0.0792482
72	16.1568	14.9395	0.0799987
73	15.1246	14.942	0.078936
74	14.2514	14.9327	0.0784194
75	15.6115	14.9417	0.0778943
76	16.6819	14.9646	0.0802006
77	14.9475	14.9644	0.0791525
78	14.7874	14.9621	0.0781641
79	13.8995	14.9487	0.0783318
80	15.0339	14.9498	0.0773538
81	14.7273	14.947	0.0764422
82	14.8344	14.9456	0.0755167
83	15.2113	14.9488	0.0746699
84	14.6884	14.9457	0.0738407
85	15.0143	14.9465	0.0729713
86	15.6358	14.9546	0.0725618
87	14.9615	14.9546	0.071723
88	15.2137	14.9576	0.0709643
89	14.6848	14.9545	0.0702294
90	14.1395	14.9455	0.0700326
91	13.7153	14.9319	0.0705658
92	14.931	14.9319	0.0697946
93	14.3412	14.9256	0.0693316
94	16.2104	14.9392	0.0699387
95	15.0518	14.9404	0.0692088
96	14.0147	14.9308	0.0691597
97	15.16	14.9332	0.0684838
98	13.6603	14.9202	0.0690145
99	15.5666	14.9267	0.0686252
100	13.639	14.9138	0.0691452
