1	15.7375	15.7375	0
2	15.0939	15.4157	0.321776
3	15.0128	15.2814	0.229225
4	15.2361	15.2701	0.162482
5	13.9611	15.0083	0.290475
6	14.561	14.9337	0.248613
7	15.5535	15.0223	0.228007
8	16.1325	15.1611	0.241352
9	14.7146	15.1115	0.218556
10	14.814	15.0817	0.197732
11	14.1864	15.0003	0.196505
12	15.2533	15.0214	0.180618
13	15.3275	15.045	0.167805
14	14.9644	15.0392	0.155464
15	14.0036	14.9702	0.160352
16	15.059	14.9757	0.150099
17	13.4552	14.8863	0.16697
18	16.0386	14.9503	0.16994
19	14.8464	14.9448	0.16084
20	14.4928	14.9222	0.154252
21	14.9732	14.9246	0.146743
22	15.4775	14.9498	0.142152
23	14.2273	14.9184	0.139416
24	14.7799	14.9126	0.133605
25	14.9738	14.915	0.128173
26	15.4082	14.934	0.124597
27	15.5938	14.9584	0.122358
28	15.6563	14.9834	0.120512
29	15.1828	14.9902	0.116486
30	14.8745	14.9864	0.112602
31	15.0751	14.9892	0.108947
32	15.9563	15.0195	0.109731
33	14.3968	15.0006	0.108015
34	15.3351	15.0104	0.10525
35	14.8771	15.0066	0.10227
36	13.9896	14.9784	0.103326
37	15.2064	14.9845	0.100683
38	15.532	14.9989	0.0990511
39	15.1919	15.0039	0.0966046
40	14.9206	15.0018	0.0941816
41	14.0134	14.9777	0.0949668
42	15.3017	14.9854	0.0929986
43	15.8175	15.0048	0.092849
44	15.9323	15.0258	0.0931314
45	14.3652	15.0112	0.0922145
46	14.131	14.992	0.0921952
47	14.9602	14.9914	0.0902148
48	14.4758	14.9806	0.0889661
49	13.5959	14.9524	0.0915995
50	15.2118	14.9575	0.0898986
51	15.1813	14.9619	0.0882275
52	14.9599	14.9619	0.0865142
53	14.8836	14.9604	0.084879
54	14.5629	14.9531	0.083617
55	15.8269	14.9689	0.0836063
56	13.8029	14.9481	0.0846991
57	15.2778	14.9539	0.0834006
58	14.6167	14.9481	0.0821561
59	15.9202	14.9646	0.0824154
60	13.943	14.9475	0.0827997
61	14.2689	14.9364	0.0821874
62	15.0842	14.9388	0.080886
63	14.886	14.938	0.0795962
64	15.8317	14.9519	0.0795775
65	15.948	14.9672	0.0798283
66	14.5863	14.9615	0.0788212
67	15.4821	14.9692	0.0780236
68	14.8067	14.9669	0.0769048
69	15.1082	14.9689	0.0758097
70	14.6262	14.964	0.0748791
71	15.6873	14.9742	0.0745166
72	16.7486	14.9988	0.0774973
73	15.8487	15.0105	0.0773099
74	15.2243	15.0134	0.0763127
75	15.0697	15.0141	0.0752921
76	14.7757	15.011	0.074361
77	14.9145	15.0097	0.0733996
78	15.3946	15.0147	0.0726203
79	14.8161	15.0122	0.0717392
80	15.3352	15.0162	0.0709519
81	15.2618	15.0192	0.070136
82	14.3799	15.0114	0.0697128
83	14.8769	15.0098	0.0688869
84	14.7168	15.0063	0.0681512
85	14.4505	14.9998	0.0676613
86	14.4776	14.9937	0.067145
87	14.1882	14.9844	0.0670114
88	14.7379	14.9816	0.0663048
89	15.0718	14.9827	0.0655634
90	14.8323	14.981	0.0648523
91	14.4199	14.9748	0.0644314
92	14.8556	14.9735	0.0637404
93	15.046	14.9743	0.0630561
94	15.1043	14.9757	0.062397
95	15.3817	14.98	0.0618845
96	15.8571	14.9891	0.0619144
97	16.3514	15.0031	0.0628617
98	14.9492	15.0026	0.0622194
99	14.6798	14.9993	0.0616739
100	14.2065	14.9914	0.0615667
