# x	|psi(x)|^2
0.669692	0.652457
-1.22437	0.817698
0.873455	0.939686
1.10211	0.959435
1.10211	0.959435
-1.23201	0.806373
1.17972	0.878936
1.17972	0.878936
1.17972	0.878936
1.17972	0.878936
-0.843308	0.908591
-0.843308	0.908591
-0.843308	0.908591
-0.116801	0.0856485
1.21611	0.829696
-0.804486	0.860967
-0.804486	0.860967
-0.804486	0.860967
-0.970524	0.997377
-0.970524	0.997377
-0.703303	0.708273
-0.703303	0.708273
-0.703303	0.708273
1.63067	0.203726
1.63067	0.203726
0.0761384	0.0784307
1.69796	0.142475
-0.396275	0.252673
-0.396275	0.252673
1.14037	0.924418
1.01564	0.999613
-1.1847	0.872577
-0.657586	0.632148
0.504592	0.388014
0.840031	0.904884
0.840031	0.904884
-0.568659	0.485206
-0.568659	0.485206
1.52854	0.327133
0.84983	0.915784
0.84983	0.915784
0.84983	0.915784
0.84983	0.915784
0.705937	0.712587
0.705937	0.712587
0.705937	0.712587
0.705937	0.712587
0.705937	0.712587
-0.119904	0.0863372
-0.193531	0.109044
-0.610029	0.552569
1.43127	0.475231
1.1359	0.928999
1.64577	0.188613
1.64577	0.188613
0.51637	0.405063
0.51637	0.405063
0.51637	0.405063
-0.842895	0.908126
-0.842895	0.908126
-0.899451	0.961808
0.944583	0.988824
0.944583	0.988824
0.944583	0.988824
0.944583	0.988824
0.944583	0.988824
0.944583	0.988824
0.944583	0.988824
0.944583	0.988824
-0.724391	0.742475
-0.724391	0.742475
-0.724391	0.742475
-0.724391	0.742475
-0.724391	0.742475
-0.724391	0.742475
1.11977	0.944482
1.11977	0.944482
1.11977	0.944482
-1.13811	0.92675
-1.50785	0.356417
-1.50785	0.356417
-1.28558	0.721689
-1.06248	0.984905
-1.01247	0.999985
-1.15636	0.907012
-1.15636	0.907012
-1.4109	0.508993
-1.4109	0.508993
-1.4109	0.508993
-1.4109	0.508993
-1.4109	0.508993
-1.4109	0.508993
-0.323513	0.185334
-0.612003	0.555843
0.957161	0.993625
0.957161	0.993625
0.957161	0.993625
-0.753638	0.788228
-1.35362	0.606447
-1.35362	0.606447
-1.35362	0.606447
-1.35362	0.606447
-1.35362	0.606447
-1.35362	0.606447
-1.35362	0.606447
-1.35362	0.606447
-1.35362	0.606447
-1.50194	0.365034
-1.50194	0.365034
-1.50194	0.365034
-0.784017	0.832916
-0.784017	0.832916
-0.484584	0.360019
-0.484584	0.360019
1.52581	0.330908
1.52581	0.330908
0.324834	0.186388
-1.17479	0.88511
-1.1694	0.891709
-0.913956	0.972117
-0.913956	0.972117
1.08901	0.969127
1.32143	0.661513
0.688431	0.683721
-0.239979	0.130436
-1.87629	0.0463499
-1.87629	0.0463499
0.111377	0.084493
1.57785	0.262987
1.85028	0.0554711
0.415691	0.273892
0.415691	0.273892
0.791185	0.842946
0.791185	0.842946
0.791185	0.842946
0.396359	0.252761
0.396359	0.252761
0.396359	0.252761
-0.855349	0.921675
-0.855349	0.921675
-0.855349	0.921675
-0.855349	0.921675
-0.855349	0.921675
0.693022	0.691331
0.693022	0.691331
0.679395	0.668681
0.679395	0.668681
0.679395	0.668681
0.679395	0.668681
-0.934246	0.983971
-0.934246	0.983971
-1.16683	0.894806
-1.16683	0.894806
-1.16683	0.894806
-1.16683	0.894806
0.473909	0.345606
-1.44092	0.459496
-1.44092	0.459496
-1.44092	0.459496
0.720039	0.735486
-1.08767	0.970048
-1.08767	0.970048
-1.08767	0.970048
-1.08767	0.970048
-1.08767	0.970048
-1.08767	0.970048
-1.08767	0.970048
-1.08767	0.970048
-1.08767	0.970048
-1.08767	0.970048
-1.5726	0.269419
-1.5726	0.269419
-1.5726	0.269419
-1.2575	0.767098
-1.2575	0.767098
-1.2575	0.767098
-1.2575	0.767098
-0.545765	0.449294
-0.545765	0.449294
-0.545765	0.449294
0.664899	0.644422
0.664899	0.644422
-1.23684	0.799096
-1.23684	0.799096
-0.875809	0.941875
-1.56608	0.277537
-1.56608	0.277537
-1.56608	0.277537
-1.56608	0.277537
0.493145	0.371843
1.51798	0.341915
1.07238	0.979633
1.07238	0.979633
1.07238	0.979633
1.07238	0.979633
1.07238	0.979633
1.07238	0.979633
1.07238	0.979633
1.07238	0.979633
1.07238	0.979633
1.07238	0.979633
1.07238	0.979633
-0.760245	0.798222
-0.760245	0.798222
-1.18812	0.868129
-1.18812	0.868129
-1.18812	0.868129
-1.18812	0.868129
-1.18812	0.868129
-1.3277	0.650827
-1.3277	0.650827
0.499568	0.380867
0.499568	0.380867
-0.710031	0.719273
-0.710031	0.719273
-0.710031	0.719273
-0.710031	0.719273
-0.419037	0.277687
-0.579982	0.503367
-0.579982	0.503367
-0.579982	0.503367
-0.579982	0.503367
-1.42827	0.480163
-1.42827	0.480163
-1.42827	0.480163
-1.42827	0.480163
-1.42827	0.480163
-1.42827	0.480163
-1.42827	0.480163
-0.58453	0.510726
-0.58453	0.510726
-0.58453	0.510726
1.10339	0.958425
1.10339	0.958425
1.10339	0.958425
1.10339	0.958425
1.10339	0.958425
-0.989959	1.00032
-0.989959	1.00032
-0.989959	1.00032
1.28239	0.726936
1.28239	0.726936
1.28239	0.726936
1.28239	0.726936
1.02101	0.998802
1.21932	0.825063
1.21932	0.825063
1.21932	0.825063
1.78056	0.0874131
1.78056	0.0874131
0.243461	0.132286
-1.59667	0.240737
-1.59667	0.240737
-1.59667	0.240737
-1.59667	0.240737
-1.59667	0.240737
-1.59667	0.240737
-1.59667	0.240737
-1.572	0.270158
0.328912	0.189681
1.34678	0.618181
1.1399	0.924904
1.1399	0.924904
1.1399	0.924904
0.814274	0.873704
-1.3962	0.533728
-1.59023	0.248205
-1.59023	0.248205
-1.18277	0.875061
-1.18277	0.875061
-1.18277	0.875061
-1.18277	0.875061
-1.18277	0.875061
-1.18277	0.875061
-1.31372	0.674598
-1.31372	0.674598
-0.770285	0.813128
0.853984	0.920235
0.853984	0.920235
-0.425907	0.285607
0.554224	0.462428
-1.28966	0.714952
-1.28966	0.714952
-1.25045	0.778162
-1.25045	0.778162
-1.25045	0.778162
-0.714159	0.725983
-0.714159	0.725983
-0.598995	0.534355
-0.561566	0.473957
-0.561566	0.473957
0.67185	0.65607
1.30275	0.693107
1.30275	0.693107
1.30275	0.693107
1.30275	0.693107
1.30275	0.693107
1.30275	0.693107
1.31562	0.671387
1.31562	0.671387
-0.829951	0.893104
-0.829951	0.893104
0.850542	0.916554
0.850542	0.916554
0.850542	0.916554
0.850542	0.916554
0.850542	0.916554
0.850542	0.916554
0.850542	0.916554
-1.14362	0.921001
-1.14362	0.921001
-1.14362	0.921001
-1.14362	0.921001
-1.14362	0.921001
-1.14362	0.921001
0.92838	0.980857
0.92838	0.980857
0.92838	0.980857
0.92838	0.980857
0.539457	0.439612
-0.508543	0.393688
-0.995217	1.00061
1.06228	0.985008
1.06228	0.985008
1.06228	0.985008
1.21389	0.83287
1.21389	0.83287
1.21389	0.83287
1.21389	0.83287
1.21389	0.83287
-0.711265	0.721283
-0.711265	0.721283
-0.711265	0.721283
-0.711265	0.721283
0.98897	1.00025
0.98897	1.00025
0.98897	1.00025
0.98897	1.00025
0.98897	1.00025
0.98897	1.00025
-0.732271	0.75502
0.886765	0.951582
0.926799	0.979975
0.926799	0.979975
0.926799	0.979975
0.926799	0.979975
0.926799	0.979975
-0.72022	0.735778
-0.72022	0.735778
1.03838	0.994616
1.03838	0.994616
1.04755	0.991451
-0.594317	0.526679
-0.594317	0.526679
-0.594317	0.526679
-0.594317	0.526679
1.06115	0.985561
1.06115	0.985561
1.02816	0.997367
1.02816	0.997367
-0.387488	0.243522
-0.387488	0.243522
-1.65342	0.181259
-1.65342	0.181259
0.276226	0.151499
-0.379044	0.234995
-1.16476	0.897269
-1.16476	0.897269
-1.16476	0.897269
-1.16476	0.897269
-1.16476	0.897269
-1.45134	0.442716
-1.45134	0.442716
-1.45134	0.442716
-1.45134	0.442716
0.264082	0.14399
0.264082	0.14399
0.406482	0.263655
0.406482	0.263655
-1.26936	0.748161
-1.26936	0.748161
-1.26936	0.748161
1.09646	0.963761
-0.25466	0.138482
-0.629584	0.585153
-0.629584	0.585153
-0.629584	0.585153
-1.56846	0.274568
-0.130379	0.0888129
-0.130379	0.0888129
-1.01338	0.999887
-1.28113	0.729006
-1.28113	0.729006
-1.28113	0.729006
-1.28113	0.729006
-1.28113	0.729006
-0.734271	0.758181
-0.734271	0.758181
-0.734271	0.758181
0.678903	0.66786
1.44187	0.457959
1.44187	0.457959
1.44187	0.457959
1.44187	0.457959
1.44187	0.457959
1.44187	0.457959
1.44187	0.457959
1.07109	0.980362
1.07109	0.980362
1.07109	0.980362
1.07109	0.980362
-0.861419	0.927941
-0.861419	0.927941
1.36	0.595489
0.480304	0.354195
0.745855	0.77628
0.745855	0.77628
0.745855	0.77628
0.745855	0.77628
0.745855	0.77628
0.745855	0.77628
0.745855	0.77628
1.41971	0.494312
1.41971	0.494312
1.41971	0.494312
1.41971	0.494312
1.41971	0.494312
0.720256	0.735836
0.720256	0.735836
0.720256	0.735836
1.25296	0.774252
1.25296	0.774252
1.25296	0.774252
1.25296	0.774252
1.25296	0.774252
1.25296	0.774252
1.25296	0.774252
0.554237	0.462448
0.554237	0.462448
1.77454	0.090749
1.01811	0.999268
1.01811	0.999268
1.01811	0.999268
1.01811	0.999268
1.21965	0.824588
1.21965	0.824588
1.21965	0.824588
1.21965	0.824588
-0.998702	1.00067
0.247625	0.134546
0.247625	0.134546
0.852655	0.918822
0.852655	0.918822
0.852655	0.918822
1.31388	0.674334
-0.72578	0.744696
-0.72578	0.744696
-0.72578	0.744696
-0.999813	1.00067
-0.999813	1.00067
-0.999813	1.00067
-0.782081	0.830172
-0.782081	0.830172
-0.909739	0.969274
-0.909739	0.969274
-0.909739	0.969274
-0.821603	0.882932
-0.821603	0.882932
-0.821603	0.882932
-0.821603	0.882932
-0.821603	0.882932
-0.452976	0.318454
-0.262884	0.143275
0.0746292	0.0782251
-1.37839	0.564005
-0.811007	0.869504
1.34772	0.616571
0.790661	0.84222
0.790661	0.84222
-0.995913	1.00063
-0.995913	1.00063
-0.995913	1.00063
-1.4314	0.475021
-1.4314	0.475021
0.968505	0.9969
0.968505	0.9969
0.968505	0.9969
-0.85444	0.920717
0.549662	0.455324
-0.781827	0.82981
-0.781827	0.82981
-1.15329	0.910465
-1.15329	0.910465
-1.15329	0.910465
-1.15329	0.910465
-1.15329	0.910465
-1.15329	0.910465
0.941241	0.987343
0.941241	0.987343
0.941241	0.987343
1.35949	0.596377
1.16503	0.896948
1.05072	0.990206
1.05072	0.990206
-1.34019	0.629466
-1.34019	0.629466
-1.34019	0.629466
-1.34019	0.629466
-1.34019	0.629466
-1.34019	0.629466
-1.34019	0.629466
-1.34019	0.629466
-1.34019	0.629466
-1.34019	0.629466
0.639594	0.60193
-0.971819	0.997667
-0.971819	0.997667
-0.971819	0.997667
-0.838029	0.902589
-1.20578	0.844296
-0.115923	0.0854574
-0.115923	0.0854574
0.110393	0.08429
-0.610299	0.553017
-0.610299	0.553017
0.350258	0.207873
-1.82208	0.0669885
-1.82208	0.0669885
0.291528	0.161633
0.291528	0.161633
-1.07288	0.979347
-1.26318	0.758073
-0.724311	0.742348
0.634031	0.592601
0.597973	0.532675
-0.819135	0.879854
-0.819135	0.879854
0.817095	0.877288
-1.37982	0.561575
-1.1124	0.950979
-1.1124	0.950979
-1.1124	0.950979
-1.35188	0.609432
-1.21047	0.837726
-1.21047	0.837726
-1.21047	0.837726
-1.21047	0.837726
1.06333	0.984483
1.06333	0.984483
-1.03787	0.994772
-1.03787	0.994772
-1.03787	0.994772
-1.03787	0.994772
-1.03787	0.994772
-1.48777	0.386099
-1.9415	0.028848
0.345411	0.2036
1.53873	0.313203
1.53873	0.313203
1.53873	0.313203
1.53873	0.313203
-0.720672	0.736507
-1.36494	0.587033
-1.61775	0.217306
-1.61775	0.217306
-1.61775	0.217306
-1.61775	0.217306
-1.61775	0.217306
-1.61775	0.217306
-1.61775	0.217306
-1.61775	0.217306
-1.61775	0.217306
-0.813587	0.872824
1.26573	0.753988
0.79194	0.843989
0.79194	0.843989
1.17654	0.882931
0.970236	0.997311
0.970236	0.997311
0.970236	0.997311
0.970236	0.997311
0.970236	0.997311
0.970236	0.997311
0.702577	0.707081
0.702577	0.707081
0.702577	0.707081
0.702577	0.707081
-0.584112	0.510049
0.231216	0.125937
1.326	0.653735
1.326	0.653735
1.326	0.653735
1.326	0.653735
1.17265	0.887747
1.17265	0.887747
-0.915301	0.972996
0.775125	0.820186
0.775125	0.820186
0.775125	0.820186
-1.06481	0.983731
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.916659	0.973871
-0.928011	0.980653
-0.928011	0.980653
-1.31133	0.678648
-1.31133	0.678648
0.914838	0.972695
0.914838	0.972695
0.914838	0.972695
0.914838	0.972695
0.914838	0.972695
0.668005	0.649629
0.668005	0.649629
0.784351	0.833389
0.713318	0.72462
0.713318	0.72462
0.713318	0.72462
-0.849108	0.915
0.769822	0.81245
0.769822	0.81245
-0.569601	0.486708
-0.569601	0.486708
1.35116	0.610656
1.35116	0.610656
1.35116	0.610656
1.35116	0.610656
1.35116	0.610656
1.35116	0.610656
1.1409	0.923866
1.1409	0.923866
0.993964	1.00056
1.19379	0.860646
1.19379	0.860646
1.19379	0.860646
0.266579	0.145497
1.54109	0.310029
1.54109	0.310029
1.08529	0.971652
1.08529	0.971652
1.08529	0.971652
0.672462	0.657095
0.672462	0.657095
0.672462	0.657095
-1.06815	0.981976
-1.06815	0.981976
-1.06815	0.981976
-1.13547	0.929435
-0.922384	0.97741
0.762627	0.801791
1.30716	0.685682
1.30716	0.685682
1.27871	0.732975
1.27871	0.732975
1.27871	0.732975
-0.730636	0.75243
-0.730636	0.75243
-0.730636	0.75243
-0.730636	0.75243
-0.730636	0.75243
-0.730636	0.75243
0.0970296	0.0817275
-1.34236	0.625756
-1.34236	0.625756
-1.34236	0.625756
-1.34236	0.625756
0.503448	0.386379
-0.202104	0.112549
-0.202104	0.112549
0.971622	0.997623
0.971622	0.997623
0.530891	0.426627
0.530891	0.426627
-1.3656	0.585892
-1.34481	0.62156
-1.34481	0.62156
0.870193	0.936594
-0.767039	0.808349
-0.767039	0.808349
1.19875	0.853963
1.19875	0.853963
1.19875	0.853963
1.19875	0.853963
1.19875	0.853963
1.19875	0.853963
-0.542921	0.444917
-0.542921	0.444917
0.886201	0.951102
-0.701114	0.704677
1.22714	0.813617
-0.724273	0.742286
-1.94401	0.0283074
-1.94401	0.0283074
-1.25444	0.771926
-0.42906	0.289298
-0.42906	0.289298
-0.42906	0.289298
-1.62505	0.209564
-0.796952	0.850857
-0.796952	0.850857
0.659687	0.635676
-0.865763	0.932286
1.2003	0.851856
1.21739	0.827851
-0.90759	0.967777
-0.90759	0.967777
-0.90759	0.967777
-1.05125	0.989987
-1.05125	0.989987
-1.05125	0.989987
-1.05125	0.989987
-0.78038	0.827746
-0.78038	0.827746
-0.78038	0.827746
1.14485	0.919697
0.913393	0.971745
-0.960673	0.994746
-0.458652	0.325668
0.843604	0.908923
0.271435	0.148481
1.30663	0.68658
1.30663	0.68658
1.30663	0.68658
1.30663	0.68658
1.30663	0.68658
1.30663	0.68658
1.30663	0.68658
1.30663	0.68658
1.30663	0.68658
0.969163	0.997059
0.969163	0.997059
0.969163	0.997059
0.969163	0.997059
0.95637	0.993359
0.95637	0.993359
-0.821853	0.883241
-1.28754	0.718463
-1.28754	0.718463
-1.28754	0.718463
-1.28754	0.718463
-1.28754	0.718463
0.946081	0.989459
0.946081	0.989459
0.946081	0.989459
1.23938	0.795242
1.57577	0.265524
1.19699	0.85634
0.870694	0.937074
0.870694	0.937074
0.870694	0.937074
0.870694	0.937074
0.870694	0.937074
0.719142	0.734042
0.719142	0.734042
-0.456927	0.323464
1.35646	0.601564
0.310778	0.175481
0.651015	0.621109
1.30594	0.687745
1.30594	0.687745
0.165796	0.098989
-0.680561	0.670626
-0.680561	0.670626
-0.680561	0.670626
-0.680561	0.670626
-0.680561	0.670626
-0.772092	0.815774
0.655402	0.628479
-0.554321	0.462578
1.4218	0.490834
1.4218	0.490834
1.4218	0.490834
1.4218	0.490834
1.4218	0.490834
1.4218	0.490834
1.4218	0.490834
1.4218	0.490834
-0.734399	0.758383
-0.816604	0.876666
-0.816604	0.876666
0.556162	0.46546
0.556162	0.46546
0.556162	0.46546
0.782609	0.830922
0.782609	0.830922
0.782609	0.830922
0.782609	0.830922
1.01716	0.999407
1.01716	0.999407
1.01716	0.999407
-0.687052	0.681431
-0.687052	0.681431
-0.687052	0.681431
-0.687052	0.681431
-1.49126	0.380855
-0.740886	0.768561
-0.740886	0.768561
-0.740886	0.768561
0.445436	0.309044
-0.609286	0.551338
0.531466	0.427492
1.33209	0.643329
1.33209	0.643329
1.33209	0.643329
1.33209	0.643329
1.33209	0.643329
1.33209	0.643329
1.33209	0.643329
1.33209	0.643329
0.847066	0.912766
0.847066	0.912766
0.847066	0.912766
0.847066	0.912766
-0.684405	0.677029
-0.684405	0.677029
-0.967723	0.996707
-0.967723	0.996707
-1.12631	0.938403
-1.12631	0.938403
-0.775922	0.82134
1.11282	0.950619
1.11282	0.950619
1.11282	0.950619
-0.595358	0.528384
-0.595358	0.528384
0.837519	0.902001
0.848526	0.914366
0.848526	0.914366
0.848526	0.914366
0.848526	0.914366
-0.561482	0.473826
-0.561482	0.473826
-0.555232	0.464003
-0.555232	0.464003
0.229228	0.124948
-1.06574	0.983249
-1.06574	0.983249
-1.0811	0.974378
1.32423	0.656747
1.43461	0.469769
1.38561	0.551705
1.38561	0.551705
1.38561	0.551705
0.647463	0.615142
0.647463	0.615142
-0.704757	0.710656
-0.704757	0.710656
0.575033	0.495399
-0.718764	0.733432
-0.989562	1.00029
-0.989562	1.00029
-0.989562	1.00029
-0.989562	1.00029
0.814845	0.874432
0.709015	0.717616
-0.834822	0.898865
-0.834822	0.898865
-0.834822	0.898865
-0.834822	0.898865
0.866499	0.93301
0.866499	0.93301
0.866499	0.93301
0.866499	0.93301
1.21643	0.829235
-1.17641	0.883099
-1.17641	0.883099
-1.17641	0.883099
-1.17641	0.883099
-1.17641	0.883099
-1.17641	0.883099
-1.17641	0.883099
-1.17641	0.883099
0.700392	0.703491
0.700392	0.703491
0.521511	0.412631
1.79715	0.0787249
-0.060647	0.076525
0.772889	0.816936
0.772889	0.816936
0.772889	0.816936
0.772889	0.816936
0.772889	0.816936
1.13506	0.92985
1.13506	0.92985
1.13506	0.92985
1.13506	0.92985
-0.961823	0.995093
-0.925301	0.97912
-0.825053	0.88718
0.433583	0.294656
0.433583	0.294656
0.433583	0.294656
-1.31889	0.665845
-1.31889	0.665845
-0.862437	0.92897
-0.654089	0.626273
-1.379	0.562977
-0.290727	0.161084
-1.0961	0.964035
-1.0961	0.964035
-1.0961	0.964035
-1.0961	0.964035
-1.0961	0.964035
-1.27669	0.736267
-1.27669	0.736267
-1.29971	0.698203
-1.29971	0.698203
-1.29971	0.698203
-1.29971	0.698203
-1.18843	0.867734
-0.544794	0.447798
1.35323	0.607116
-1.03477	0.99568
-1.03477	0.99568
1.22363	0.818782
1.22363	0.818782
0.910758	0.969973
0.910758	0.969973
0.910758	0.969973
-1.23285	0.80511
-1.23285	0.80511
-1.23285	0.80511
-1.23285	0.80511
-0.74415	0.77364
0.889646	0.954001
0.505722	0.389631
-0.390224	0.246341
-0.390224	0.246341
-0.390224	0.246341
-0.631697	0.588689
1.32194	0.660645
1.32194	0.660645
1.32194	0.660645
1.32194	0.660645
1.02272	0.998495
1.04965	0.990637
1.04965	0.990637
1.04965	0.990637
1.04965	0.990637
1.04965	0.990637
-1.10236	0.959236
-1.76988	0.0934031
-1.76988	0.0934031
-1.76988	0.0934031
-0.23708	0.128923
-0.23708	0.128923
-0.23708	0.128923
0.817824	0.878207
1.17756	0.881659
1.17756	0.881659
1.17756	0.881659
1.17756	0.881659
1.25157	0.776417
1.25157	0.776417
-0.940145	0.98684
-0.940145	0.98684
-1.27686	0.735996
-1.27686	0.735996
-1.27686	0.735996
0.564626	0.478797
1.22192	0.821288
1.22192	0.821288
1.4009	0.525782
1.4009	0.525782
0.924357	0.978574
0.924357	0.978574
0.924357	0.978574
-0.690906	0.687827
-0.690906	0.687827
1.26723	0.75159
1.26723	0.75159
1.1713	0.889399
1.1713	0.889399
1.1713	0.889399
1.1713	0.889399
1.1713	0.889399
1.1713	0.889399
-0.736389	0.761517
-0.434366	0.295591
-0.434366	0.295591
-0.749199	0.781436
-0.749199	0.781436
-0.749199	0.781436
-0.749199	0.781436
1.48177	0.395192
-0.567334	0.483097
-0.567334	0.483097
-0.567334	0.483097
-0.567334	0.483097
1.63156	0.202813
0.589913	0.519483
-1.22732	0.813348
-1.22732	0.813348
-1.22732	0.813348
-1.16125	0.901389
-1.16125	0.901389
-1.16125	0.901389
-1.16125	0.901389
0.692659	0.69073
0.692659	0.69073
-1.06338	0.984456
0.644235	0.609721
0.644235	0.609721
0.644235	0.609721
0.79582	0.849315
-1.04207	0.99342
