# DISTANCE:     AVE_GOFR:        ERROR:
     1.88525     0.98565  0.00458617
      1.9109     1.02697  0.00263004
     1.93655      1.0608  0.00314526
      1.9622     1.10004  0.00279471
     1.98785     1.13656  0.00328261
      2.0135     1.16115  0.00323902
     2.03915     1.19129  0.00192365
      2.0648      1.2083   0.0024241
     2.09045     1.21541  0.00478322
      2.1161     1.21287  0.00368144
     2.14174     1.20245  0.00382364
     2.16739     1.18623  0.00442727
     2.19304     1.17264  0.00505856
     2.21869     1.14184  0.00501818
     2.24434     1.11032  0.00414414
     2.26999     1.08592  0.00371661
     2.29564     1.05431  0.00111117
     2.32129     1.02765  0.00397096
     2.34694     1.00353   0.0048639
     2.37259     0.97914   0.0018671
     2.39824    0.963805   0.0027015
     2.42389    0.946398  0.00269051
     2.44954    0.931902  0.00270535
     2.47519    0.921403  0.00146054
     2.50084    0.907334  0.00215526
     2.52649    0.895046  0.00469378
     2.55214    0.894261  0.00169732
